"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"query_1",FALSE,1,52,219,1,0.0045662100456621,0.0192307692307692,"GO:0003197","GO:BP","endocardial cushion development",21026,1625,"GO:0007507;GO:0060485"
"query_1",FALSE,1,29,219,1,0.0045662100456621,0.0344827586206897,"GO:0003171","GO:BP","atrioventricular valve development",21026,1599,"GO:0003170"
"query_1",FALSE,1,75,219,2,0.0091324200913242,0.0266666666666667,"GO:0003170","GO:BP","heart valve development",21026,1598,"GO:0007507;GO:0048856"
"query_1",FALSE,1,138,219,5,0.0228310502283105,0.036231884057971,"GO:0003158","GO:BP","endothelium development",21026,1586,"GO:0060429"
"query_1",FALSE,1,77,219,4,0.0182648401826484,0.051948051948052,"GO:0003151","GO:BP","outflow tract morphogenesis",21026,1581,"GO:0003007;GO:0009653"
"query_1",FALSE,1,24,219,2,0.0091324200913242,0.0833333333333333,"GO:0003148","GO:BP","outflow tract septum morphogenesis",21026,1578,"GO:0003151;GO:0060411"
"query_1",FALSE,1,73,219,2,0.0091324200913242,0.0273972602739726,"GO:0003143","GO:BP","embryonic heart tube morphogenesis",21026,1573,"GO:0003007;GO:0035050;GO:0048562;GO:0048598;GO:0060562"
"query_1",FALSE,1,14,219,1,0.0045662100456621,0.0714285714285714,"GO:0002840","GO:BP","regulation of T cell mediated immune response to tumor cell",21026,1348,"GO:0002424;GO:0002709;GO:0002837"
"query_1",FALSE,1,189,219,5,0.0228310502283105,0.0264550264550265,"GO:0006941","GO:BP","striated muscle contraction",21026,2568,"GO:0006936"
"query_1",FALSE,1,97,219,2,0.0091324200913242,0.0206185567010309,"GO:0006942","GO:BP","regulation of striated muscle contraction",21026,2569,"GO:0006937;GO:0006941"
"query_1",FALSE,1,66,219,2,0.0091324200913242,0.0303030303030303,"GO:0006949","GO:BP","syncytium formation",21026,2570,"GO:0009987;GO:0048646"
"query_1",FALSE,1,136,219,2,0.0091324200913242,0.0147058823529412,"GO:0009261","GO:BP","ribonucleotide catabolic process",21026,3412,"GO:0009166;GO:0009259;GO:1901136"
"query_1",FALSE,1,372,219,3,0.0136986301369863,0.00806451612903226,"GO:0009259","GO:BP","ribonucleotide metabolic process",21026,3410,"GO:0009117;GO:0019693"
"query_1",FALSE,1,43,219,1,0.0045662100456621,0.0232558139534884,"GO:0009250","GO:BP","glucan biosynthetic process",21026,3401,"GO:0000271;GO:0044042"
"query_1",FALSE,1,77,219,1,0.0045662100456621,0.012987012987013,"GO:0009247","GO:BP","glycolipid biosynthetic process",21026,3398,"GO:0006664;GO:0046467;GO:1901137"
"query_1",FALSE,1,44,219,1,0.0045662100456621,0.0227272727272727,"GO:0009225","GO:BP","nucleotide-sugar metabolic process",21026,3377,"GO:0006753;GO:1901135"
"query_1",FALSE,1,15,219,1,0.0045662100456621,0.0666666666666667,"GO:0009214","GO:BP","cyclic nucleotide catabolic process",21026,3366,"GO:0009166;GO:0009187"
"query_1",FALSE,1,253,219,2,0.0091324200913242,0.00790513833992095,"GO:0009205","GO:BP","purine ribonucleoside triphosphate metabolic process",21026,3357,"GO:0009144;GO:0009199"
"query_1",FALSE,1,170,219,1,0.0045662100456621,0.00588235294117647,"GO:0009266","GO:BP","response to temperature stimulus",21026,3417,"GO:0009628"
"query_1",FALSE,1,260,219,2,0.0091324200913242,0.00769230769230769,"GO:0009199","GO:BP","ribonucleoside triphosphate metabolic process",21026,3351,"GO:0009141"
"query_1",FALSE,1,42,219,1,0.0045662100456621,0.0238095238095238,"GO:0009187","GO:BP","cyclic nucleotide metabolic process",21026,3339,"GO:0009117"
"query_1",FALSE,1,126,219,1,0.0045662100456621,0.00793650793650794,"GO:0009185","GO:BP","ribonucleoside diphosphate metabolic process",21026,3337,"GO:0009132"
"query_1",FALSE,1,100,219,1,0.0045662100456621,0.01,"GO:0009181","GO:BP","purine ribonucleoside diphosphate catabolic process",21026,3333,"GO:0009137;GO:0009179;GO:0009191"
"query_1",FALSE,1,116,219,1,0.0045662100456621,0.00862068965517241,"GO:0009179","GO:BP","purine ribonucleoside diphosphate metabolic process",21026,3331,"GO:0009135;GO:0009185"
"query_1",FALSE,1,162,219,2,0.0091324200913242,0.0123456790123457,"GO:0009166","GO:BP","nucleotide catabolic process",21026,3318,"GO:0009117;GO:1901292"
"query_1",FALSE,1,229,219,1,0.0045662100456621,0.00436681222707424,"GO:0009165","GO:BP","nucleotide biosynthetic process",21026,3317,"GO:0009117;GO:1901293"
"query_1",FALSE,1,129,219,2,0.0091324200913242,0.0155038759689922,"GO:0009154","GO:BP","purine ribonucleotide catabolic process",21026,3307,"GO:0006195;GO:0009150;GO:0009261"
"query_1",FALSE,1,103,219,1,0.0045662100456621,0.00970873786407767,"GO:0009191","GO:BP","ribonucleoside diphosphate catabolic process",21026,3343,"GO:0009134;GO:0009185"
"query_1",FALSE,1,351,219,3,0.0136986301369863,0.00854700854700855,"GO:0009150","GO:BP","purine ribonucleotide metabolic process",21026,3303,"GO:0006163;GO:0009259"
"query_1",FALSE,1,177,219,5,0.0228310502283105,0.0282485875706215,"GO:0009267","GO:BP","cellular response to starvation",21026,3418,"GO:0031669;GO:0033554;GO:0042594"
"query_1",FALSE,1,52,219,1,0.0045662100456621,0.0192307692307692,"GO:0009299","GO:BP","mRNA transcription",21026,3432,"GO:0006351;GO:0016071"
"query_1",FALSE,1,217,219,2,0.0091324200913242,0.00921658986175115,"GO:0009566","GO:BP","fertilization",21026,3500,"GO:0019953;GO:0022414"
"query_1",FALSE,1,13,219,1,0.0045662100456621,0.0769230769230769,"GO:0009437","GO:BP","carnitine metabolic process",21026,3471,"GO:0006577"
"query_1",FALSE,1,323,219,8,0.0365296803652968,0.0247678018575851,"GO:0009416","GO:BP","response to light stimulus",21026,3466,"GO:0009314"
"query_1",FALSE,1,13,219,1,0.0045662100456621,0.0769230769230769,"GO:0009415","GO:BP","response to water",21026,3465,"GO:0001101;GO:0009628;GO:1901700"
"query_1",FALSE,1,155,219,7,0.0319634703196347,0.0451612903225806,"GO:0009411","GO:BP","response to UV",21026,3462,"GO:0009416"
"query_1",FALSE,1,439,219,12,0.0547945205479452,0.0273348519362187,"GO:0009410","GO:BP","response to xenobiotic stimulus",21026,3461,"GO:0042221"
"query_1",FALSE,1,101,219,1,0.0045662100456621,0.0099009900990099,"GO:0009408","GO:BP","response to heat",21026,3459,"GO:0006950;GO:0009266"
"query_1",FALSE,1,41,219,1,0.0045662100456621,0.024390243902439,"GO:0009268","GO:BP","response to pH",21026,3419,"GO:0009628"
"query_1",FALSE,1,55,219,2,0.0091324200913242,0.0363636363636364,"GO:0009395","GO:BP","phospholipid catabolic process",21026,3450,"GO:0006644;GO:0016042;GO:0046434"
"query_1",FALSE,1,15,219,1,0.0045662100456621,0.0666666666666667,"GO:0009313","GO:BP","oligosaccharide catabolic process",21026,3445,"GO:0009311;GO:0016052"
"query_1",FALSE,1,29,219,1,0.0045662100456621,0.0344827586206897,"GO:0009312","GO:BP","oligosaccharide biosynthetic process",21026,3444,"GO:0009311;GO:0016051"
"query_1",FALSE,1,66,219,2,0.0091324200913242,0.0303030303030303,"GO:0009311","GO:BP","oligosaccharide metabolic process",21026,3443,"GO:0005975"
"query_1",FALSE,1,20,219,2,0.0091324200913242,0.1,"GO:0009310","GO:BP","amine catabolic process",21026,3442,"GO:0009056;GO:0009308"
"query_1",FALSE,1,110,219,2,0.0091324200913242,0.0181818181818182,"GO:0009308","GO:BP","amine metabolic process",21026,3440,"GO:0008152"
"query_1",FALSE,1,379,219,5,0.0228310502283105,0.0131926121372032,"GO:0009306","GO:BP","protein secretion",21026,3438,"GO:0015031;GO:0032940;GO:0035592"
"query_1",FALSE,1,40,219,1,0.0045662100456621,0.025,"GO:0009303","GO:BP","rRNA transcription",21026,3436,"GO:0006351;GO:0016072"
"query_1",FALSE,1,437,219,12,0.0547945205479452,0.0274599542334096,"GO:0009314","GO:BP","response to radiation",21026,3446,"GO:0009628"
"query_1",FALSE,1,260,219,2,0.0091324200913242,0.00769230769230769,"GO:0009144","GO:BP","purine nucleoside triphosphate metabolic process",21026,3297,"GO:0009141"
"query_1",FALSE,1,276,219,2,0.0091324200913242,0.0072463768115942,"GO:0009141","GO:BP","nucleoside triphosphate metabolic process",21026,3294,"GO:0006753"
"query_1",FALSE,1,100,219,1,0.0045662100456621,0.01,"GO:0009137","GO:BP","purine nucleoside diphosphate catabolic process",21026,3290,"GO:0009134;GO:0009135"
"query_1",FALSE,1,257,219,7,0.0319634703196347,0.0272373540856031,"GO:0008654","GO:BP","phospholipid biosynthetic process",21026,3211,"GO:0006644;GO:0008610;GO:0090407"
"query_1",FALSE,1,77,219,3,0.0136986301369863,0.038961038961039,"GO:0008652","GO:BP","amino acid biosynthetic process",21026,3209,"GO:0006520;GO:0009058"
"query_1",FALSE,1,119,219,3,0.0136986301369863,0.0252100840336134,"GO:0008645","GO:BP","hexose transmembrane transport",21026,3208,"GO:0015749"
"query_1",FALSE,1,138,219,4,0.0182648401826484,0.0289855072463768,"GO:0008643","GO:BP","carbohydrate transport",21026,3207,"GO:0006810"
"query_1",FALSE,1,103,219,3,0.0136986301369863,0.029126213592233,"GO:0008637","GO:BP","apoptotic mitochondrial changes",21026,3206,"GO:0006915;GO:0007005"
"query_1",FALSE,1,105,219,6,0.0273972602739726,0.0571428571428571,"GO:0008630","GO:BP","intrinsic apoptotic signaling pathway in response to DNA damage",21026,3204,"GO:0006974;GO:0097193"
"query_1",FALSE,1,84,219,2,0.0091324200913242,0.0238095238095238,"GO:0008625","GO:BP","extrinsic apoptotic signaling pathway via death domain receptors",21026,3200,"GO:0097191"
"query_1",FALSE,1,2639,219,43,0.19634703196347,0.0162940507768094,"GO:0009056","GO:BP","catabolic process",21026,3218,"GO:0008152"
"query_1",FALSE,1,12,219,1,0.0045662100456621,0.0833333333333333,"GO:0008611","GO:BP","ether lipid biosynthetic process",21026,3193,"GO:0008610;GO:0046485;GO:0046504"
"query_1",FALSE,1,104,219,2,0.0091324200913242,0.0192307692307692,"GO:0008585","GO:BP","female gonad development",21026,3182,"GO:0008406;GO:0046545"
"query_1",FALSE,1,152,219,3,0.0136986301369863,0.0197368421052632,"GO:0008584","GO:BP","male gonad development",21026,3181,"GO:0008406;GO:0046546"
"query_1",FALSE,1,398,219,9,0.0410958904109589,0.0226130653266332,"GO:0008544","GO:BP","epidermis development",21026,3178,"GO:0009888"
"query_1",FALSE,1,83,219,4,0.0182648401826484,0.0481927710843374,"GO:0008543","GO:BP","fibroblast growth factor receptor signaling pathway",21026,3177,"GO:0007169;GO:0044344"
"query_1",FALSE,1,238,219,5,0.0228310502283105,0.0210084033613445,"GO:0008406","GO:BP","gonad development",21026,3173,"GO:0045137;GO:0048513;GO:0048608"
"query_1",FALSE,1,1837,219,8,0.0365296803652968,0.00435492651061513,"GO:0008380","GO:BP","RNA splicing",21026,3172,"GO:0006396"
"query_1",FALSE,1,159,219,3,0.0136986301369863,0.0188679245283019,"GO:0008366","GO:BP","axon ensheathment",21026,3171,"GO:0007272"
"query_1",FALSE,1,100,219,3,0.0136986301369863,0.03,"GO:0008593","GO:BP","regulation of Notch signaling pathway",21026,3188,"GO:0007219;GO:0009966"
"query_1",FALSE,1,1417,219,19,0.0867579908675799,0.013408609738885,"GO:0009057","GO:BP","macromolecule catabolic process",21026,3219,"GO:0009056;GO:0043170"
"query_1",FALSE,1,10664,219,126,0.575342465753425,0.0118154538634659,"GO:0009058","GO:BP","biosynthetic process",21026,3220,"GO:0008152"
"query_1",FALSE,1,9643,219,104,0.474885844748858,0.010785025407031,"GO:0009059","GO:BP","macromolecule biosynthetic process",21026,3221,"GO:0009058;GO:0043170"
"query_1",FALSE,1,116,219,1,0.0045662100456621,0.00862068965517241,"GO:0009135","GO:BP","purine nucleoside diphosphate metabolic process",21026,3288,"GO:0009132"
"query_1",FALSE,1,107,219,1,0.0045662100456621,0.00934579439252336,"GO:0009134","GO:BP","nucleoside diphosphate catabolic process",21026,3287,"GO:0009132;GO:1901292"
"query_1",FALSE,1,133,219,1,0.0045662100456621,0.0075187969924812,"GO:0009132","GO:BP","nucleoside diphosphate metabolic process",21026,3285,"GO:0006753"
"query_1",FALSE,1,493,219,5,0.0228310502283105,0.0101419878296146,"GO:0009117","GO:BP","nucleotide metabolic process",21026,3272,"GO:0006753"
"query_1",FALSE,1,300,219,3,0.0136986301369863,0.01,"GO:0009101","GO:BP","glycoprotein biosynthetic process",21026,3259,"GO:0009059;GO:0009100;GO:1901137"
"query_1",FALSE,1,371,219,6,0.0273972602739726,0.0161725067385445,"GO:0009100","GO:BP","glycoprotein metabolic process",21026,3258,"GO:0019538;GO:1901135"
"query_1",FALSE,1,4,219,1,0.0045662100456621,0.25,"GO:0009093","GO:BP","cysteine catabolic process",21026,3252,"GO:0000098;GO:0006534;GO:1901606"
"query_1",FALSE,1,19,219,1,0.0045662100456621,0.0526315789473684,"GO:0009084","GO:BP","glutamine family amino acid biosynthetic process",21026,3243,"GO:0009064;GO:0170034;GO:0170038"
"query_1",FALSE,1,16,219,1,0.0045662100456621,0.0625,"GO:0009071","GO:BP","serine family amino acid catabolic process",21026,3233,"GO:0009069;GO:1901606"
"query_1",FALSE,1,34,219,1,0.0045662100456621,0.0294117647058824,"GO:0009069","GO:BP","serine family amino acid metabolic process",21026,3231,"GO:1901605"
"query_1",FALSE,1,21,219,1,0.0045662100456621,0.0476190476190476,"GO:0009067","GO:BP","aspartate family amino acid biosynthetic process",21026,3229,"GO:0009066;GO:0170034;GO:0170038"
"query_1",FALSE,1,43,219,1,0.0045662100456621,0.0232558139534884,"GO:0009066","GO:BP","aspartate family amino acid metabolic process",21026,3228,"GO:0170033;GO:0170039"
"query_1",FALSE,1,25,219,2,0.0091324200913242,0.08,"GO:0009065","GO:BP","glutamine family amino acid catabolic process",21026,3227,"GO:0009064;GO:0170035;GO:0170040"
"query_1",FALSE,1,82,219,2,0.0091324200913242,0.024390243902439,"GO:0009064","GO:BP","glutamine family amino acid metabolic process",21026,3226,"GO:0170033;GO:0170039"
"query_1",FALSE,1,113,219,3,0.0136986301369863,0.0265486725663717,"GO:0009063","GO:BP","amino acid catabolic process",21026,3225,"GO:0006520;GO:0009056"
"query_1",FALSE,1,107,219,3,0.0136986301369863,0.0280373831775701,"GO:0009062","GO:BP","fatty acid catabolic process",21026,3224,"GO:0006631;GO:0016042;GO:0072329"
"query_1",FALSE,1,199,219,2,0.0091324200913242,0.0100502512562814,"GO:0009060","GO:BP","aerobic respiration",21026,3222,"GO:0045333"
"query_1",FALSE,1,481,219,2,0.0091324200913242,0.00415800415800416,"GO:0009593","GO:BP","detection of chemical stimulus",21026,3510,"GO:0042221;GO:0051606"
"query_1",FALSE,1,183,219,3,0.0136986301369863,0.0163934426229508,"GO:0008361","GO:BP","regulation of cell size",21026,3166,"GO:0032535"
"query_1",FALSE,1,37,219,1,0.0045662100456621,0.027027027027027,"GO:0009595","GO:BP","detection of biotic stimulus",21026,3512,"GO:0009607;GO:0051606"
"query_1",FALSE,1,222,219,6,0.0273972602739726,0.027027027027027,"GO:0009612","GO:BP","response to mechanical stimulus",21026,3526,"GO:0009605;GO:0009628"
"query_1",FALSE,1,47,219,1,0.0045662100456621,0.0212765957446809,"GO:0010463","GO:BP","mesenchymal cell proliferation",21026,4141,"GO:0008283"
"query_1",FALSE,1,15,219,1,0.0045662100456621,0.0666666666666667,"GO:0010454","GO:BP","negative regulation of cell fate commitment",21026,4134,"GO:0010453;GO:0045165;GO:0045596"
"query_1",FALSE,1,45,219,1,0.0045662100456621,0.0222222222222222,"GO:0010453","GO:BP","regulation of cell fate commitment",21026,4133,"GO:0045165;GO:0050793;GO:0050794"
"query_1",FALSE,1,27,219,1,0.0045662100456621,0.037037037037037,"GO:0010447","GO:BP","response to acidic pH",21026,4128,"GO:0009268"
"query_1",FALSE,1,13,219,1,0.0045662100456621,0.0769230769230769,"GO:0010421","GO:BP","hydrogen peroxide-mediated programmed cell death",21026,4112,"GO:0097468"
"query_1",FALSE,1,105,219,3,0.0136986301369863,0.0285714285714286,"GO:0010389","GO:BP","regulation of G2/M transition of mitotic cell cycle",21026,4082,"GO:0000086;GO:1901990;GO:1902749"
"query_1",FALSE,1,52,219,3,0.0136986301369863,0.0576923076923077,"GO:0010332","GO:BP","response to gamma radiation",21026,4047,"GO:0010212"
"query_1",FALSE,1,34,219,1,0.0045662100456621,0.0294117647058824,"GO:0010464","GO:BP","regulation of mesenchymal cell proliferation",21026,4142,"GO:0010463;GO:0042127"
"query_1",FALSE,1,70,219,1,0.0045662100456621,0.0142857142857143,"GO:0010324","GO:BP","membrane invagination",21026,4045,"GO:0061024"
"query_1",FALSE,1,21,219,1,0.0045662100456621,0.0476190476190476,"GO:0010288","GO:BP","response to lead ion",21026,4032,"GO:0010038"
"query_1",FALSE,1,5,219,1,0.0045662100456621,0.2,"GO:0010286","GO:BP","heat acclimation",21026,4031,"GO:0009408"
"query_1",FALSE,1,10,219,2,0.0091324200913242,0.2,"GO:0010269","GO:BP","response to selenium ion",21026,4024,"GO:0042221"
"query_1",FALSE,1,3,219,1,0.0045662100456621,0.333333333333333,"GO:0010266","GO:BP","response to vitamin B1",21026,4021,"GO:0033273;GO:0097305;GO:1901698"
"query_1",FALSE,1,613,219,6,0.0273972602739726,0.0097879282218597,"GO:0010256","GO:BP","endomembrane system organization",21026,4014,"GO:0016043"
"query_1",FALSE,1,88,219,2,0.0091324200913242,0.0227272727272727,"GO:0010232","GO:BP","vascular transport",21026,3996,"GO:0003018;GO:0006810"
"query_1",FALSE,1,16,219,1,0.0045662100456621,0.0625,"GO:0010226","GO:BP","response to lithium ion",21026,3990,"GO:0010038"
"query_1",FALSE,1,18,219,1,0.0045662100456621,0.0555555555555556,"GO:0010310","GO:BP","regulation of hydrogen peroxide metabolic process",21026,4038,"GO:0042743;GO:2000377"
"query_1",FALSE,1,21,219,2,0.0091324200913242,0.0952380952380952,"GO:0010224","GO:BP","response to UV-B",21026,3988,"GO:0009411"
"query_1",FALSE,1,35,219,1,0.0045662100456621,0.0285714285714286,"GO:0010466","GO:BP","negative regulation of peptidase activity",21026,4143,"GO:0045861;GO:0051346;GO:0052547"
"query_1",FALSE,1,5536,219,50,0.228310502283105,0.00903179190751445,"GO:0010468","GO:BP","regulation of gene expression",21026,4145,"GO:0010467;GO:0010556"
"query_1",FALSE,1,83,219,1,0.0045662100456621,0.0120481927710843,"GO:0010569","GO:BP","regulation of double-strand break repair via homologous recombination",21026,4205,"GO:0000018;GO:0000724;GO:2000779"
"query_1",FALSE,1,21,219,1,0.0045662100456621,0.0476190476190476,"GO:0010566","GO:BP","regulation of ketone biosynthetic process",21026,4202,"GO:0009889;GO:0010565;GO:0042181;GO:0062012"
"query_1",FALSE,1,127,219,4,0.0182648401826484,0.031496062992126,"GO:0010565","GO:BP","regulation of ketone metabolic process",21026,4201,"GO:0019222;GO:0042180"
"query_1",FALSE,1,720,219,15,0.0684931506849315,0.0208333333333333,"GO:0010564","GO:BP","regulation of cell cycle process",21026,4200,"GO:0022402;GO:0051726"
"query_1",FALSE,1,304,219,7,0.0319634703196347,0.0230263157894737,"GO:0010563","GO:BP","negative regulation of phosphorus metabolic process",21026,4199,"GO:0006793;GO:0009892;GO:0051174"
"query_1",FALSE,1,560,219,12,0.0547945205479452,0.0214285714285714,"GO:0010562","GO:BP","positive regulation of phosphorus metabolic process",21026,4198,"GO:0006793;GO:0009893;GO:0051174"
"query_1",FALSE,1,2745,219,33,0.150684931506849,0.0120218579234973,"GO:0010558","GO:BP","negative regulation of macromolecule biosynthetic process",21026,4194,"GO:0009059;GO:0009890;GO:0010556;GO:0010605"
"query_1",FALSE,1,9224,219,98,0.447488584474886,0.0106244579358196,"GO:0010467","GO:BP","gene expression",21026,4144,"GO:0009059"
"query_1",FALSE,1,2593,219,27,0.123287671232877,0.0104126494408022,"GO:0010557","GO:BP","positive regulation of macromolecule biosynthetic process",21026,4193,"GO:0009059;GO:0009891;GO:0010556;GO:0010604"
"query_1",FALSE,1,53,219,1,0.0045662100456621,0.0188679245283019,"GO:0010543","GO:BP","regulation of platelet activation",21026,4185,"GO:0030168;GO:0050865"
"query_1",FALSE,1,14,219,1,0.0045662100456621,0.0714285714285714,"GO:0010524","GO:BP","positive regulation of calcium ion transport into cytosol",21026,4181,"GO:0007204;GO:0010522;GO:0060402;GO:1904427"
"query_1",FALSE,1,20,219,1,0.0045662100456621,0.05,"GO:0010522","GO:BP","regulation of calcium ion transport into cytosol",21026,4179,"GO:0060341;GO:0060402;GO:0065008;GO:1903169"
"query_1",FALSE,1,5,219,1,0.0045662100456621,0.2,"GO:0010510","GO:BP","regulation of acetyl-CoA biosynthetic process from pyruvate",21026,4168,"GO:0006086;GO:0050812"
"query_1",FALSE,1,93,219,1,0.0045662100456621,0.010752688172043,"GO:0010507","GO:BP","negative regulation of autophagy",21026,4165,"GO:0006914;GO:0009895;GO:0010506"
"query_1",FALSE,1,367,219,2,0.0091324200913242,0.00544959128065395,"GO:0010506","GO:BP","regulation of autophagy",21026,4164,"GO:0006914;GO:0009894"
"query_1",FALSE,1,543,219,7,0.0319634703196347,0.0128913443830571,"GO:0010498","GO:BP","proteasomal protein catabolic process",21026,4161,"GO:0030163;GO:0051603"
"query_1",FALSE,1,5644,219,51,0.232876712328767,0.00903614457831325,"GO:0010556","GO:BP","regulation of macromolecule biosynthetic process",21026,4192,"GO:0009059;GO:0009889;GO:0060255"
"query_1",FALSE,1,141,219,5,0.0228310502283105,0.0354609929078014,"GO:0010212","GO:BP","response to ionizing radiation",21026,3978,"GO:0009314"
"query_1",FALSE,1,52,219,2,0.0091324200913242,0.0384615384615385,"GO:0010171","GO:BP","body morphogenesis",21026,3952,"GO:0009653"
"query_1",FALSE,1,29,219,1,0.0045662100456621,0.0344827586206897,"GO:0010165","GO:BP","response to X-ray",21026,3949,"GO:0010212"
"query_1",FALSE,1,148,219,1,0.0045662100456621,0.00675675675675676,"GO:0009799","GO:BP","specification of symmetry",21026,3668,"GO:0007389"
"query_1",FALSE,1,692,219,6,0.0273972602739726,0.00867052023121387,"GO:0009792","GO:BP","embryo development ending in birth or egg hatching",21026,3664,"GO:0009790"
"query_1",FALSE,1,92,219,2,0.0091324200913242,0.0217391304347826,"GO:0009791","GO:BP","post-embryonic development",21026,3663,"GO:0007275;GO:0032501"
"query_1",FALSE,1,1135,219,19,0.0867579908675799,0.0167400881057269,"GO:0009790","GO:BP","embryo development",21026,3662,"GO:0007275"
"query_1",FALSE,1,225,219,5,0.0228310502283105,0.0222222222222222,"GO:0009755","GO:BP","hormone-mediated signaling pathway",21026,3637,"GO:0007165;GO:0032870"
"query_1",FALSE,1,208,219,5,0.0228310502283105,0.0240384615384615,"GO:0009749","GO:BP","response to glucose",21026,3631,"GO:0009746"
"query_1",FALSE,1,213,219,5,0.0228310502283105,0.0234741784037559,"GO:0009746","GO:BP","response to hexose",21026,3628,"GO:0034284"
"query_1",FALSE,1,148,219,1,0.0045662100456621,0.00675675675675676,"GO:0009855","GO:BP","determination of bilateral symmetry",21026,3712,"GO:0009799"
"query_1",FALSE,1,245,219,9,0.0410958904109589,0.036734693877551,"GO:0009743","GO:BP","response to carbohydrate",21026,3625,"GO:1901700"
"query_1",FALSE,1,24,219,1,0.0045662100456621,0.0416666666666667,"GO:0009651","GO:BP","response to salt stress",21026,3555,"GO:0006970"
"query_1",FALSE,1,29,219,1,0.0045662100456621,0.0344827586206897,"GO:0009649","GO:BP","entrainment of circadian clock",21026,3553,"GO:0009605;GO:0042752"
"query_1",FALSE,1,27,219,1,0.0045662100456621,0.037037037037037,"GO:0009648","GO:BP","photoperiodism",21026,3552,"GO:0009416"
"query_1",FALSE,1,252,219,7,0.0319634703196347,0.0277777777777778,"GO:0009636","GO:BP","response to toxic substance",21026,3540,"GO:0042221"
"query_1",FALSE,1,4,219,1,0.0045662100456621,0.25,"GO:0009635","GO:BP","response to herbicide",21026,3539,"GO:0006950;GO:0009636"
"query_1",FALSE,1,728,219,15,0.0684931506849315,0.0206043956043956,"GO:0009617","GO:BP","response to bacterium",21026,3529,"GO:0051707"
"query_1",FALSE,1,414,219,5,0.0228310502283105,0.0120772946859903,"GO:0009615","GO:BP","response to virus",21026,3527,"GO:0051707"
"query_1",FALSE,1,57,219,1,0.0045662100456621,0.0175438596491228,"GO:0009712","GO:BP","catechol-containing compound metabolic process",21026,3595,"GO:0018958"
"query_1",FALSE,1,77,219,1,0.0045662100456621,0.012987012987013,"GO:0009880","GO:BP","embryonic pattern specification",21026,3730,"GO:0007389;GO:0009790"
"query_1",FALSE,1,5809,219,57,0.26027397260274,0.00981236013083147,"GO:0009889","GO:BP","regulation of biosynthetic process",21026,3734,"GO:0009058;GO:0019222"
"query_1",FALSE,1,2813,219,34,0.155251141552511,0.0120867401350871,"GO:0009890","GO:BP","negative regulation of biosynthetic process",21026,3735,"GO:0009058;GO:0009889;GO:0009892"
"query_1",FALSE,1,50,219,1,0.0045662100456621,0.02,"GO:0010043","GO:BP","response to zinc ion",21026,3837,"GO:0010038"
"query_1",FALSE,1,30,219,2,0.0091324200913242,0.0666666666666667,"GO:0010039","GO:BP","response to iron ion",21026,3833,"GO:0010038"
"query_1",FALSE,1,264,219,5,0.0228310502283105,0.0189393939393939,"GO:0010001","GO:BP","glial cell differentiation",21026,3807,"GO:0030154;GO:0042063"
"query_1",FALSE,1,4,219,1,0.0045662100456621,0.25,"GO:0009996","GO:BP","negative regulation of cell fate specification",21026,3803,"GO:0001708;GO:0010454;GO:0042659"
"query_1",FALSE,1,6,219,1,0.0045662100456621,0.166666666666667,"GO:0009992","GO:BP","intracellular water homeostasis",21026,3800,"GO:0006884;GO:0055082"
"query_1",FALSE,1,75,219,1,0.0045662100456621,0.0133333333333333,"GO:0009988","GO:BP","cell-cell recognition",21026,3797,"GO:0008037"
"query_1",FALSE,1,20247,219,215,0.981735159817352,0.0106188571146343,"GO:0009987","GO:BP","cellular process",21026,3796,"GO:0008150"
"query_1",FALSE,1,1326,219,23,0.105022831050228,0.0173453996983409,"GO:0009968","GO:BP","negative regulation of signal transduction",21026,3791,"GO:0007165;GO:0009966;GO:0010648;GO:0023057;GO:0048585"
"query_1",FALSE,1,225,219,3,0.0136986301369863,0.0133333333333333,"GO:0009952","GO:BP","anterior/posterior pattern specification",21026,3775,"GO:0003002"
"query_1",FALSE,1,335,219,5,0.0228310502283105,0.0149253731343284,"GO:0009914","GO:BP","hormone transport",21026,3755,"GO:0006810;GO:0010817"
"query_1",FALSE,1,253,219,5,0.0228310502283105,0.0197628458498024,"GO:0009913","GO:BP","epidermal cell differentiation",21026,3754,"GO:0008544;GO:0030855"
"query_1",FALSE,1,546,219,4,0.0182648401826484,0.00732600732600733,"GO:0009896","GO:BP","positive regulation of catabolic process",21026,3741,"GO:0009056;GO:0009893;GO:0009894"
"query_1",FALSE,1,361,219,11,0.0502283105022831,0.0304709141274238,"GO:0009895","GO:BP","negative regulation of catabolic process",21026,3740,"GO:0009056;GO:0009892;GO:0009894"
"query_1",FALSE,1,1040,219,19,0.0867579908675799,0.0182692307692308,"GO:0009894","GO:BP","regulation of catabolic process",21026,3739,"GO:0009056;GO:0019222"
"query_1",FALSE,1,3597,219,44,0.200913242009132,0.0122324159021407,"GO:0009893","GO:BP","positive regulation of metabolic process",21026,3738,"GO:0008152;GO:0019222;GO:0048522"
"query_1",FALSE,1,3375,219,47,0.214611872146119,0.0139259259259259,"GO:0009892","GO:BP","negative regulation of metabolic process",21026,3737,"GO:0008152;GO:0019222;GO:0048523"
