,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
1342,GO_Biological_Process_2023,Establishment Of Protein Localization To Extracellular Region (GO:0035592),1/45,0.3993135881028022,0.4762074314623753,0,0,2.00192775974026,1.8377861706835577,OLFM2
1340,GO_Biological_Process_2023,Regulation Of Protein Modification Process (GO:0031399),1/45,0.3993135881028022,0.4762074314623753,0,0,2.00192775974026,1.8377861706835577,NOP53
1339,GO_Biological_Process_2023,Regulation Of Cellular Metabolic Process (GO:0031323),1/45,0.3993135881028022,0.4762074314623753,0,0,2.00192775974026,1.8377861706835577,PDK4
1341,GO_Biological_Process_2023,Regulation Of Telomerase Activity (GO:0051972),1/45,0.3993135881028022,0.4762074314623753,0,0,2.00192775974026,1.8377861706835577,NEK7
1345,GO_Biological_Process_2023,Protein Localization To Nucleus (GO:0034504),2/122,0.399754482290027,0.4763790413025285,0,0,1.46898355754858,1.3469179495831032,RPL11;NOP53
1354,GO_Biological_Process_2023,Development Of Primary Male Sexual Characteristics (GO:0046546),1/46,0.4060865367878874,0.4789432389763025,0,0,1.9573412698412695,1.76393441633194,AKR1C3
1358,GO_Biological_Process_2023,Negative Regulation Of Cellular Metabolic Process (GO:0031324),1/46,0.4060865367878874,0.4789432389763025,0,0,1.9573412698412695,1.76393441633194,CIDEC
1359,GO_Biological_Process_2023,Negative Regulation Of Cold-Induced Thermogenesis (GO:0120163),1/46,0.4060865367878874,0.4789432389763025,0,0,1.9573412698412695,1.76393441633194,NPR3
1356,GO_Biological_Process_2023,Male Gonad Development (GO:0008584),1/46,0.4060865367878874,0.4789432389763025,0,0,1.9573412698412695,1.76393441633194,AKR1C3
1355,GO_Biological_Process_2023,Vacuolar Transport (GO:0007034),1/46,0.4060865367878874,0.4789432389763025,0,0,1.9573412698412695,1.76393441633194,HSPA1A
1353,GO_Biological_Process_2023,Cellular Component Disassembly (GO:0022411),1/46,0.4060865367878874,0.4789432389763025,0,0,1.9573412698412695,1.76393441633194,LAMC1
1357,GO_Biological_Process_2023,Mitotic G2/M Transition Checkpoint (GO:0044818),1/46,0.4060865367878874,0.4789432389763025,0,0,1.9573412698412695,1.76393441633194,NOP53
1351,GO_Biological_Process_2023,Amino Acid Transport (GO:0006865),1/46,0.4060865367878874,0.4789432389763025,0,0,1.9573412698412695,1.76393441633194,SLC38A2
1350,GO_Biological_Process_2023,Regulation Of Interleukin-10 Production (GO:0032653),1/46,0.4060865367878874,0.4789432389763025,0,0,1.9573412698412695,1.76393441633194,CD46
1349,GO_Biological_Process_2023,Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0042058),1/46,0.4060865367878874,0.4789432389763025,0,0,1.9573412698412695,1.76393441633194,HIP1R
1348,GO_Biological_Process_2023,Regulation Of Cell Motility (GO:2000145),2/123,0.4036962196697177,0.4789432389763025,0,0,1.45676907682615,1.321424471894024,ENPP2;FLNA
1347,GO_Biological_Process_2023,Organonitrogen Compound Biosynthetic Process (GO:1901566),2/123,0.4036962196697177,0.4789432389763025,0,0,1.45676907682615,1.321424471894024,CSAD;PLPP1
1346,GO_Biological_Process_2023,Regulation Of MAPK Cascade (GO:0043408),3/204,0.4034626244057601,0.4789432389763025,0,0,1.315987629420465,1.1944843656266269,NTRK2;CAV2;LEP
1352,GO_Biological_Process_2023,Regulation Of Nervous System Development (GO:0051960),1/46,0.4060865367878874,0.4789432389763025,0,0,1.9573412698412695,1.76393441633194,YAP1
1360,GO_Biological_Process_2023,Protein Modification Process (GO:0036211),9/711,0.4072271885780275,0.4797003617879515,0,0,1.1320631528964862,1.0170274760595726,COL3A1;LOX;PPP2R1B;NEK7;PDK4;MAP3K20;PLOD2;PTPN11;LOXL2
1361,GO_Biological_Process_2023,Enzyme-Linked Receptor Protein Signaling Pathway (GO:0007167),2/124,0.4076256814943753,0.4797003617879515,0,0,1.444754833492612,1.2965316171085333,NTRK2;DDR2
1362,GO_Biological_Process_2023,Protein Dephosphorylation (GO:0006470),2/124,0.4076256814943753,0.4797003617879515,0,0,1.444754833492612,1.2965316171085333,PPP2R1B;PTPN11
1370,GO_Biological_Process_2023,Positive Regulation Of Smooth Muscle Cell Proliferation (GO:0048661),1/47,0.4127834534845715,0.4829355648353412,0,0,1.9146933229813663,1.6941822080920583,IGFBP5
1369,GO_Biological_Process_2023,Positive Regulation Of Epithelial To Mesenchymal Transition (GO:0010718),1/47,0.4127834534845715,0.4829355648353412,0,0,1.9146933229813663,1.6941822080920583,LOXL2
1368,GO_Biological_Process_2023,Positive Regulation Of TOR Signaling (GO:0032008),1/47,0.4127834534845715,0.4829355648353412,0,0,1.9146933229813663,1.6941822080920583,LEP
1367,GO_Biological_Process_2023,Negative Regulation Of Hydrolase Activity (GO:0051346),1/47,0.4127834534845715,0.4829355648353412,0,0,1.9146933229813663,1.6941822080920583,CST3
1365,GO_Biological_Process_2023,Response To Organonitrogen Compound (GO:0010243),1/47,0.4127834534845715,0.4829355648353412,0,0,1.9146933229813663,1.6941822080920583,CLU
1364,GO_Biological_Process_2023,Response To Cytokine (GO:0034097),2/125,0.4115426449558509,0.4829355648353412,0,0,1.4329359437092128,1.2722216187356803,COL3A1;MME
1363,GO_Biological_Process_2023,Regulation Of Mitotic Cell Cycle (GO:0007346),2/125,0.4115426449558509,0.4829355648353412,0,0,1.4329359437092128,1.2722216187356803,CAV2;NEK7
1366,GO_Biological_Process_2023,Epithelial To Mesenchymal Transition (GO:0001837),1/47,0.4127834534845715,0.4829355648353412,0,0,1.9146933229813663,1.6941822080920583,LOXL2
1371,GO_Biological_Process_2023,Cellular Response To Starvation (GO:0009267),2/126,0.4154468935649465,0.485343639678204,0,0,1.4213076811803849,1.2484773581557858,PDK4;HNRNPA1
1372,GO_Biological_Process_2023,Protein-Containing Complex Organization (GO:0043933),2/126,0.4154468935649465,0.485343639678204,0,0,1.4213076811803849,1.2484773581557858,YAP1;LAMC1
1373,GO_Biological_Process_2023,Regulation Of Tumor Necrosis Factor Production (GO:0032680),2/127,0.4193382173135007,0.4892552156954098,0,0,1.409865470852018,1.225282335405706,PTPN11;CLU
1374,GO_Biological_Process_2023,Regulation Of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010803),1/48,0.4194051880181974,0.4892552156954098,0,0,1.8738601823708207,1.6282304493621766,HSPA1A
1381,GO_Biological_Process_2023,Regulation Of Cell Communication (GO:0010646),1/49,0.4259525806995662,0.4943762224617252,0,0,1.8347284226190477,1.5658072355524135,YWHAG
1380,GO_Biological_Process_2023,Nuclear Export (GO:0051168),1/49,0.4259525806995662,0.4943762224617252,0,0,1.8347284226190477,1.5658072355524135,HNRNPA1
1378,GO_Biological_Process_2023,Heterophilic Cell-Cell Adhesion Via Plasma Membrane Cell Adhesion Molecules (GO:0007157),1/49,0.4259525806995662,0.4943762224617252,0,0,1.8347284226190477,1.5658072355524135,CD164
1379,GO_Biological_Process_2023,Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:0008630),1/49,0.4259525806995662,0.4943762224617252,0,0,1.8347284226190477,1.5658072355524135,PHLDA3
1376,GO_Biological_Process_2023,Regulation Of Mitotic Metaphase/Anaphase Transition (GO:0030071),1/49,0.4259525806995662,0.4943762224617252,0,0,1.8347284226190477,1.5658072355524135,MAP3K20
1375,GO_Biological_Process_2023,"mRNA Splicing, Via Spliceosome (GO:0000398)",3/211,0.4244776777546286,0.4943762224617252,0,0,1.2712448024948024,1.0893244075518818,SRRM2;HNRNPA1;PRPF8
1377,GO_Biological_Process_2023,Unsaturated Fatty Acid Metabolic Process (GO:0033559),1/49,0.4259525806995662,0.4943762224617252,0,0,1.8347284226190477,1.5658072355524135,SCD
1382,GO_Biological_Process_2023,Protein Targeting (GO:0006605),2/129,0.4270812815499453,0.495327820394875,0,0,1.3875216270611914,1.1804769388104548,RPL11;MAN1A1
1383,GO_Biological_Process_2023,"G Protein-Coupled Receptor Signaling Pathway, Coupled To Cyclic Nucleotide Second Messenger (GO:0007187)",1/50,0.4324264624271356,0.49900147175045,0,0,1.7971938775510203,1.5066648999451786,NPY1R
1384,GO_Biological_Process_2023,Regulation Of Epithelial Cell Migration (GO:0010632),1/50,0.4324264624271356,0.49900147175045,0,0,1.7971938775510203,1.5066648999451786,ENPP2
1385,GO_Biological_Process_2023,Regulation Of Interferon-Beta Production (GO:0032648),1/50,0.4324264624271356,0.49900147175045,0,0,1.7971938775510203,1.5066648999451786,PTPN11
1386,GO_Biological_Process_2023,Regulation Of Mitochondrion Organization (GO:0010821),1/50,0.4324264624271356,0.49900147175045,0,0,1.7971938775510203,1.5066648999451786,PDE2A
1387,GO_Biological_Process_2023,Steroid Biosynthetic Process (GO:0006694),1/50,0.4324264624271356,0.49900147175045,0,0,1.7971938775510203,1.5066648999451786,AKR1C3
1388,GO_Biological_Process_2023,Positive Regulation Of Developmental Growth (GO:0048639),1/50,0.4324264624271356,0.49900147175045,0,0,1.7971938775510203,1.5066648999451786,LEP
1389,GO_Biological_Process_2023,Positive Regulation Of Transport (GO:0051050),1/50,0.4324264624271356,0.49900147175045,0,0,1.7971938775510203,1.5066648999451786,HIP1R
1390,GO_Biological_Process_2023,mRNA Processing (GO:0006397),3/214,0.4334080723270649,0.4997746570903035,0,0,1.2529780965799924,1.0475843693688354,SRRM2;HNRNPA1;PRPF8
1395,GO_Biological_Process_2023,Regulated Exocytosis (GO:0045055),1/51,0.4388276549014585,0.5042117180959451,0,0,1.7611607142857142,1.4505774310107813,MYH9
1394,GO_Biological_Process_2023,Positive Regulation Of Ras Protein Signal Transduction (GO:0046579),1/51,0.4388276549014585,0.5042117180959451,0,0,1.7611607142857142,1.4505774310107813,COL3A1
1392,GO_Biological_Process_2023,Sensory Perception (GO:0007600),1/51,0.4388276549014585,0.5042117180959451,0,0,1.7611607142857142,1.4505774310107813,MME
1391,GO_Biological_Process_2023,Regulation Of Stress-Activated MAPK Cascade (GO:0032872),1/51,0.4388276549014585,0.5042117180959451,0,0,1.7611607142857142,1.4505774310107813,PER1
1393,GO_Biological_Process_2023,Positive Regulation Of DNA Recombination (GO:0045911),1/51,0.4388276549014585,0.5042117180959451,0,0,1.7611607142857142,1.4505774310107813,FUS
1396,GO_Biological_Process_2023,Positive Regulation Of Multicellular Organismal Process (GO:0051240),5/387,0.4409589326898467,0.5062978726088148,0,0,1.1537958115183249,0.9447320845516706,FABP4;SCD;LEP;PTPN11;LOXL2
1397,GO_Biological_Process_2023,Arachidonic Acid Metabolic Process (GO:0019369),1/52,0.4451569706381546,0.5085696445182337,0,0,1.726540616246499,1.397338209466186,AKR1C3
1398,GO_Biological_Process_2023,Regulation Of Protein Localization To Nucleus (GO:1900180),1/52,0.4451569706381546,0.5085696445182337,0,0,1.726540616246499,1.397338209466186,YAP1
1399,GO_Biological_Process_2023,Cell Cycle G1/S Phase Transition (GO:0044843),1/52,0.4451569706381546,0.5085696445182337,0,0,1.726540616246499,1.397338209466186,CCND1
1400,GO_Biological_Process_2023,Sprouting Angiogenesis (GO:0002040),1/52,0.4451569706381546,0.5085696445182337,0,0,1.726540616246499,1.397338209466186,LOXL2
1401,GO_Biological_Process_2023,Neurotransmitter Transport (GO:0006836),1/52,0.4451569706381546,0.5085696445182337,0,0,1.726540616246499,1.397338209466186,SLC38A2
1402,GO_Biological_Process_2023,Positive Regulation Of Telomere Maintenance (GO:0032206),1/52,0.4451569706381546,0.5085696445182337,0,0,1.726540616246499,1.397338209466186,NEK7
1403,GO_Biological_Process_2023,Regulation Of Cell Development (GO:0060284),1/52,0.4451569706381546,0.5085696445182337,0,0,1.726540616246499,1.397338209466186,YAP1
1410,GO_Biological_Process_2023,"Regulation Of Alternative mRNA Splicing, Via Spliceosome (GO:0000381)",1/53,0.4514152132938862,0.5131608803142407,0,0,1.6932520604395604,1.3467580183346677,HNRNPA1
1409,GO_Biological_Process_2023,Negative Regulation Of Metabolic Process (GO:0009892),1/53,0.4514152132938862,0.5131608803142407,0,0,1.6932520604395604,1.3467580183346677,NPR3
1407,GO_Biological_Process_2023,Gonad Development (GO:0008406),1/53,0.4514152132938862,0.5131608803142407,0,0,1.6932520604395604,1.3467580183346677,AKR1C3
1408,GO_Biological_Process_2023,mRNA Stabilization (GO:0048255),1/53,0.4514152132938862,0.5131608803142407,0,0,1.6932520604395604,1.3467580183346677,FUS
1405,GO_Biological_Process_2023,Carboxylic Acid Transport (GO:0046942),1/53,0.4514152132938862,0.5131608803142407,0,0,1.6932520604395604,1.3467580183346677,SLC38A2
1404,GO_Biological_Process_2023,Regulation Of Macromolecule Biosynthetic Process (GO:0010556),1/53,0.4514152132938862,0.5131608803142407,0,0,1.6932520604395604,1.3467580183346677,RPL10
1406,GO_Biological_Process_2023,Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046425),1/53,0.4514152132938862,0.5131608803142407,0,0,1.6932520604395604,1.3467580183346677,LEP
1411,GO_Biological_Process_2023,Protein Localization To Plasma Membrane (GO:0072659),2/137,0.4574987368443,0.5179925874368193,0,0,1.30476665005813,1.0203029323655768,TSPAN15;FLNA
1412,GO_Biological_Process_2023,Endoplasmic Reticulum Organization (GO:0007029),1/54,0.4576031773054694,0.5179925874368193,0,0,1.6612196765498652,1.29866329225153,CAV2
1413,GO_Biological_Process_2023,Negative Regulation Of Protein Ubiquitination (GO:0031397),1/54,0.4576031773054694,0.5179925874368193,0,0,1.6612196765498652,1.29866329225153,HSPA1A
1414,GO_Biological_Process_2023,Organelle Disassembly (GO:1903008),1/54,0.4576031773054694,0.5179925874368193,0,0,1.6612196765498652,1.29866329225153,KIF5B
1415,GO_Biological_Process_2023,Peptidyl-Tyrosine Modification (GO:0018212),1/54,0.4576031773054694,0.5179925874368193,0,0,1.6612196765498652,1.29866329225153,DDR2
1416,GO_Biological_Process_2023,Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043535),1/54,0.4576031773054694,0.5179925874368193,0,0,1.6612196765498652,1.29866329225153,ATP2B4
1417,GO_Biological_Process_2023,Cellular Response To Fibroblast Growth Factor Stimulus (GO:0044344),1/55,0.4637216484854731,0.5245483245209441,0,0,1.6303736772486772,1.2528945677562102,PTPN11
1419,GO_Biological_Process_2023,Cellular Response To Peptide (GO:1901653),1/56,0.4697714037876186,0.5302697619108658,0,0,1.6006493506493509,1.209305114336701,CACNA2D1
1420,GO_Biological_Process_2023,Regulation Of Cation Channel Activity (GO:2001257),1/56,0.4697714037876186,0.5302697619108658,0,0,1.6006493506493509,1.209305114336701,CALM2
1418,GO_Biological_Process_2023,Regulation Of Stem Cell Population Maintenance (GO:2000036),1/56,0.4697714037876186,0.5302697619108658,0,0,1.6006493506493509,1.209305114336701,LOXL2
1421,GO_Biological_Process_2023,Chromatin Remodeling (GO:0006338),3/228,0.4743641749205675,0.5343290784190277,0,0,1.1741741741741742,0.8756755577985784,PER1;NPM1;LOXL2
1422,GO_Biological_Process_2023,RNA Catabolic Process (GO:0006401),1/57,0.4757532114653549,0.5343290784190277,0,0,1.5719866071428572,1.167759718416997,HSPA1A
1423,GO_Biological_Process_2023,Signal Transduction In Response To DNA Damage (GO:0042770),1/57,0.4757532114653549,0.5343290784190277,0,0,1.5719866071428572,1.167759718416997,MAP3K20
1424,GO_Biological_Process_2023,Striated Muscle Contraction (GO:0006941),1/57,0.4757532114653549,0.5343290784190277,0,0,1.5719866071428572,1.167759718416997,SCN4B
1425,GO_Biological_Process_2023,Membrane Lipid Biosynthetic Process (GO:0046467),1/57,0.4757532114653549,0.5343290784190277,0,0,1.5719866071428572,1.167759718416997,PLPP1
1426,GO_Biological_Process_2023,Myeloid Cell Differentiation (GO:0030099),1/57,0.4757532114653549,0.5343290784190277,0,0,1.5719866071428572,1.167759718416997,CDKN2B
1427,GO_Biological_Process_2023,Regulation Of Calcium Ion Transport (GO:0051924),1/57,0.4757532114653549,0.5343290784190277,0,0,1.5719866071428572,1.167759718416997,CACNA2D1
1428,GO_Biological_Process_2023,Protein Localization To Cell Periphery (GO:1990778),2/142,0.4760325767211911,0.5343290784190277,0,0,1.257847533632287,0.9336612166055456,TSPAN15;FLNA
1431,GO_Biological_Process_2023,Regulation Of Bone Mineralization (GO:0030500),1/58,0.4816678314035298,0.5395217888067471,0,0,1.544329573934837,1.1281336015466406,DDR2
1429,GO_Biological_Process_2023,Renal System Development (GO:0072001),1/58,0.4816678314035298,0.5395217888067471,0,0,1.544329573934837,1.1281336015466406,MME
1430,GO_Biological_Process_2023,Positive Regulation Of Mitochondrion Organization (GO:0010822),1/58,0.4816678314035298,0.5395217888067471,0,0,1.544329573934837,1.1281336015466406,HIP1R
1433,GO_Biological_Process_2023,Actin Filament Organization (GO:0007015),2/144,0.4833384768375243,0.5406380173273284,0,0,1.2400050527379525,0.9015309058266592,HIP1R;FLNA
1432,GO_Biological_Process_2023,Ras Protein Signal Transduction (GO:0007265),2/144,0.4833384768375243,0.5406380173273284,0,0,1.2400050527379525,0.9015309058266592,SOS1;RAPGEF3
1434,GO_Biological_Process_2023,Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122),3/232,0.4858211385278551,0.5430363109398464,0,0,1.1534285377080138,0.8326770750662679,PER1;FLNA;S100B
1435,GO_Biological_Process_2023,Positive Regulation Of Cytokine Production (GO:0001819),4/320,0.4865182452003824,0.543038672155754,0,0,1.114554098172862,0.8030149119733968,LEP;PTPN11;CD46;HSPA1A
1436,GO_Biological_Process_2023,Anterior/Posterior Pattern Specification (GO:0009952),1/59,0.4875160149029213,0.543038672155754,0,0,1.5176262315270936,1.090311458202266,LRP5
1437,GO_Biological_Process_2023,Regulation Of Type I Interferon Production (GO:0032479),1/59,0.4875160149029213,0.543038672155754,0,0,1.5176262315270936,1.090311458202266,PTPN11
1438,GO_Biological_Process_2023,Phospholipid Transport (GO:0015914),1/59,0.4875160149029213,0.543038672155754,0,0,1.5176262315270936,1.090311458202266,SCARB2
1439,GO_Biological_Process_2023,Positive Regulation Of Proteolysis (GO:0045862),1/59,0.4875160149029213,0.543038672155754,0,0,1.5176262315270936,1.090311458202266,ASPH
1440,GO_Biological_Process_2023,Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122),9/763,0.4903613708696522,0.545829034611327,0,0,1.0511162687886826,0.7490387688058658,YAP1;PER1;RPL10;CCND1;PDE2A;AEBP1;NOP53;HSPA1A;LOXL2
1441,GO_Biological_Process_2023,Positive Regulation Of GTPase Activity (GO:0043547),3/234,0.4915049220002653,0.5467225345966891,0,0,1.1433251433251432,0.8120847845884958,CAV2;SOS1;RAPGEF3
1442,GO_Biological_Process_2023,Response To Retinoic Acid (GO:0032526),1/60,0.4932985048700986,0.5479576189831289,0,0,1.4918280871670702,1.0541865953957834,AQP1
1443,GO_Biological_Process_2023,Sterol Metabolic Process (GO:0016125),1/60,0.4932985048700986,0.5479576189831289,0,0,1.4918280871670702,1.0541865953957834,CES1
1445,GO_Biological_Process_2023,Negative Regulation Of Autophagy (GO:0010507),1/61,0.499016036013053,0.5535419929218098,0,0,1.466889880952381,1.0196601629793702,LEP
1444,GO_Biological_Process_2023,Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0060393),1/61,0.499016036013053,0.5535419929218098,0,0,1.466889880952381,1.0196601629793702,PMEPA1
1446,GO_Biological_Process_2023,Cell Junction Organization (GO:0034330),1/62,0.5046693348852256,0.5581115904057448,0,0,1.4427693208430914,0.9866404642415958,LIMS2
1447,GO_Biological_Process_2023,Glycerophospholipid Metabolic Process (GO:0006650),1/62,0.5046693348852256,0.5581115904057448,0,0,1.4427693208430914,0.9866404642415958,SERINC1
1448,GO_Biological_Process_2023,Negative Regulation Of Kinase Activity (GO:0033673),1/62,0.5046693348852256,0.5581115904057448,0,0,1.4427693208430914,0.9866404642415958,YWHAG
1449,GO_Biological_Process_2023,Phosphatidylinositol-Mediated Signaling (GO:0048015),1/62,0.5046693348852256,0.5581115904057448,0,0,1.4427693208430914,0.9866404642415958,PIK3R1
1450,GO_Biological_Process_2023,Neuron Development (GO:0048666),2/150,0.5048752603982143,0.5581115904057448,0,0,1.1893709853351109,0.8128683320748714,NTRK2;MAP1B
1451,GO_Biological_Process_2023,G1/S Transition Of Mitotic Cell Cycle (GO:0000082),1/63,0.5102591198700163,0.5627922763772798,0,0,1.4194268433179724,0.9550423370481326,CCND1
1452,GO_Biological_Process_2023,Phosphatidylinositol Metabolic Process (GO:0046488),1/63,0.5102591198700163,0.5627922763772798,0,0,1.4194268433179724,0.9550423370481326,LPGAT1
1453,GO_Biological_Process_2023,Positive Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901992),1/63,0.5102591198700163,0.5627922763772798,0,0,1.4194268433179724,0.9550423370481326,CCND1
1454,GO_Biological_Process_2023,Proteolysis (GO:0006508),4/330,0.5105129439706622,0.5627922763772798,0,0,1.0798101213113844,0.7259987662183705,CFH;MME;HTRA1;AEBP1
1459,GO_Biological_Process_2023,Positive Regulation Of Type I Interferon Production (GO:0032481),1/64,0.5157861013726631,0.5666581552066793,0,0,1.3968253968253967,0.9247865966132848,PTPN11
1458,GO_Biological_Process_2023,Positive Regulation Of Cysteine-Type Endopeptidase Activity (GO:2001056),1/64,0.5157861013726631,0.5666581552066793,0,0,1.3968253968253967,0.9247865966132848,ASPH
1455,GO_Biological_Process_2023,Regulation Of Cellular Component Organization (GO:0051128),2/153,0.5154246007161255,0.5666581552066793,0,0,1.1655629139072847,0.7724934311570969,HIP1R;PTPN11
1456,GO_Biological_Process_2023,Negative Regulation Of Cell Death (GO:0060548),1/64,0.5157861013726631,0.5666581552066793,0,0,1.3968253968253967,0.9247865966132848,CCN2
1457,GO_Biological_Process_2023,Positive Regulation Of T Cell Differentiation (GO:0045582),1/64,0.5157861013726631,0.5666581552066793,0,0,1.3968253968253967,0.9247865966132848,CD46
1460,GO_Biological_Process_2023,RNA Export From Nucleus (GO:0006405),1/65,0.5212509819389599,0.5722700718891798,0,0,1.3749302455357142,0.895799533644605,HNRNPA1
1461,GO_Biological_Process_2023,Regulation Of Endocytosis (GO:0030100),1/66,0.5266544561494,0.5766237185417321,0,0,1.3537087912087913,0.8680124620072812,HIP1R
1462,GO_Biological_Process_2023,Cellular Response To Type II Interferon (GO:0071346),1/66,0.5266544561494,0.5766237185417321,0,0,1.3537087912087913,0.8680124620072812,RPL13A
1463,GO_Biological_Process_2023,Response To Reactive Oxygen Species (GO:0000302),1/66,0.5266544561494,0.5766237185417321,0,0,1.3537087912087913,0.8680124620072812,APOD
1464,GO_Biological_Process_2023,Negative Regulation Of Immune Response (GO:0050777),1/66,0.5266544561494,0.5766237185417321,0,0,1.3537087912087913,0.8680124620072812,COL3A1
1465,GO_Biological_Process_2023,Activation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0006919),1/67,0.531997211072526,0.5816792955421484,0,0,1.3331304112554112,0.8413613084192678,HIP1R
1466,GO_Biological_Process_2023,Protein Secretion (GO:0009306),1/67,0.531997211072526,0.5816792955421484,0,0,1.3331304112554112,0.8413613084192678,OLFM2
1467,GO_Biological_Process_2023,Peptidyl-Serine Phosphorylation (GO:0018105),2/158,0.5326747999287523,0.5820234189957212,0,0,1.127917672760722,0.7104123732345617,NEK7;MAP3K20
1468,GO_Biological_Process_2023,B Cell Differentiation (GO:0030183),1/68,0.5372799259834308,0.5862564634540293,0,0,1.3131663113006398,0.8157862428423835,PIK3R1
1469,GO_Biological_Process_2023,Cell-Cell Junction Organization (GO:0045216),1/68,0.5372799259834308,0.5862564634540293,0,0,1.3131663113006398,0.8157862428423835,LIMS2
1470,GO_Biological_Process_2023,Regulation Of Endopeptidase Activity (GO:0052548),1/69,0.5425032725033408,0.5915535343952132,0,0,1.2937893907563025,0.7912313423163522,SERPINF1
1471,GO_Biological_Process_2023,Negative Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001237),1/70,0.5476679150112397,0.5959696985603992,0,0,1.2749741200828155,0.7676442851005303,HSPA1A
1472,GO_Biological_Process_2023,Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0008277),1/70,0.5476679150112397,0.5959696985603992,0,0,1.2749741200828155,0.7676442851005303,RGS5
1473,GO_Biological_Process_2023,Regulation Of Actin Filament Polymerization (GO:0030833),1/70,0.5476679150112397,0.5959696985603992,0,0,1.2749741200828155,0.7676442851005303,HIP1R
1474,GO_Biological_Process_2023,Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188),2/163,0.5495031479307311,0.5975613893429781,0,0,1.0926106453499709,0.6541905461396531,PDE2A;NPY1R
1479,GO_Biological_Process_2023,Myeloid Leukocyte Differentiation (GO:0002573),1/71,0.5527745102788071,0.5986835344275534,0,0,1.2566964285714286,0.7449760743737869,MYH9
1478,GO_Biological_Process_2023,Kidney Development (GO:0001822),1/71,0.5527745102788071,0.5986835344275534,0,0,1.2566964285714286,0.7449760743737869,MME
1480,GO_Biological_Process_2023,Negative Regulation Of Cellular Response To Growth Factor Stimulus (GO:0090288),1/71,0.5527745102788071,0.5986835344275534,0,0,1.2566964285714286,0.7449760743737869,ATP2B4
1476,GO_Biological_Process_2023,Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:0010569),1/71,0.5527745102788071,0.5986835344275534,0,0,1.2566964285714286,0.7449760743737869,FUS
1475,GO_Biological_Process_2023,Regulation Of Cilium Assembly (GO:1902017),1/71,0.5527745102788071,0.5986835344275534,0,0,1.2566964285714286,0.7449760743737869,YAP1
1477,GO_Biological_Process_2023,Synapse Assembly (GO:0007416),1/71,0.5527745102788071,0.5986835344275534,0,0,1.2566964285714286,0.7449760743737869,SHANK3
1481,GO_Biological_Process_2023,Regulation Of Cellular Localization (GO:0060341),1/72,0.5578237078735565,0.603337307774231,0,0,1.238933601609658,0.7231807849050584,MMD
1482,GO_Biological_Process_2023,Negative Regulation Of Cell Adhesion (GO:0007162),1/72,0.5578237078735565,0.603337307774231,0,0,1.238933601609658,0.7231807849050584,CD164
1483,GO_Biological_Process_2023,Peptidyl-Serine Modification (GO:0018209),2/166,0.5593951086929093,0.6046292145171338,0,0,1.072459805315542,0.6229910880882154,NEK7;MAP3K20
1484,GO_Biological_Process_2023,Regulation Of Cytokine Production (GO:0001817),2/167,0.5626580256067597,0.6066916026626002,0,0,1.0659056937083844,0.6129845104740056,PER1;LEP
1485,GO_Biological_Process_2023,DNA Replication (GO:0006260),1/73,0.5628161501009659,0.6066916026626002,0,0,1.2216641865079363,0.7022153331271787,NAP1L1
1486,GO_Biological_Process_2023,Ubiquitin-Dependent ERAD Pathway (GO:0030433),1/73,0.5628161501009659,0.6066916026626002,0,0,1.2216641865079363,0.7022153331271787,MAN1A1
1487,GO_Biological_Process_2023,Regulation Of Rho Protein Signal Transduction (GO:0035023),1/73,0.5628161501009659,0.6066916026626002,0,0,1.2216641865079363,0.7022153331271787,COL3A1
1488,GO_Biological_Process_2023,Import Into Nucleus (GO:0051170),1/74,0.5677524720723545,0.611601722769682,0,0,1.2048679060665362,0.6820392669595022,HNRNPA1
1490,GO_Biological_Process_2023,Regulation Of BMP Signaling Pathway (GO:0030510),1/75,0.5726333018354582,0.6160320698484743,0,0,1.188525579150579,0.6626145735693341,FSTL1
1489,GO_Biological_Process_2023,Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120032),1/75,0.5726333018354582,0.6160320698484743,0,0,1.188525579150579,0.6626145735693341,CLU
1491,GO_Biological_Process_2023,Generation Of Neurons (GO:0048699),2/172,0.5787133316747743,0.6221556193071971,0,0,1.0342917436032708,0.5657038351114438,NTRK2;MAP1B
1492,GO_Biological_Process_2023,Regulation Of Immune Response (GO:0050776),1/77,0.5822309622235431,0.6238466689422599,0,0,1.1571311090225564,0.6258784095922891,COL3A1
