term_id,term_name,methods_significant,methods_total,clusterprofiler_pvalue,clusterprofiler_qvalue,clusterprofiler_p_adjust,clusterprofiler_fold_enrichment,clusterprofiler_gene_count,clusterprofiler_significant,gprofiler2_pvalue,gprofiler2_significant,gprofiler2_term_size,gprofiler2_intersection_size,gprofiler2_precision,gprofiler2_recall,topgo_pvalue,topgo_pvalue_raw,topgo_significant_flag,topgo_annotated,topgo_significant,topgo_expected,gseapy_pvalue,gseapy_adjusted_pvalue,gseapy_significant,gseapy_odds_ratio,gseapy_combined_score,gseapy_overlap,clusterprofiler_gene_ids,gseapy_genes
GO:1903969,regulation of response to macrophage col...,0,1,,,,,,,,,,,,,1.0,1.00000,False,6.0,0.0,0.07,,,,,,,,
GO:0033609,oxalate metabolic process,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:2000978,negative regulation of forebrain neuron ...,0,1,,,,,,,,,,,,,1.0,1.00000,False,3.0,0.0,0.03,,,,,,,,
GO:0007112,male meiosis cytokinesis,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:1900373,positive regulation of purine nucleotide...,0,1,,,,,,,,,,,,,1.0,1.00000,False,14.0,0.0,0.16,,,,,,,,
GO:0019988,charged-tRNA amino acid modification,0,1,,,,,,,,,,,,,1.0,1.00000,False,2.0,0.0,0.02,,,,,,,,
GO:2000048,negative regulation of cell-cell adhesio...,0,1,,,,,,,,,,,,,1.0,1.00000,False,11.0,0.0,0.13,,,,,,,,
GO:0019367,"fatty acid elongation, saturated fatty a...",0,1,,,,,,,,,,,,,1.0,1.00000,False,8.0,0.0,0.09,,,,,,,,
GO:0046208,spermine catabolic process,0,1,,,,,,,,,,,,,1.0,1.00000,False,2.0,0.0,0.02,,,,,,,,
GO:0106015,negative regulation of inflammatory resp...,0,1,,,,,,,,,,,,,1.0,1.00000,False,9.0,0.0,0.1,,,,,,,,
GO:1901834,regulation of deadenylation-independent ...,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:0031365,N-terminal protein amino acid modificati...,0,1,,,,,,,,,,,,,1.0,1.00000,False,25.0,0.0,0.29,,,,,,,,
GO:0071174,mitotic spindle checkpoint signaling,0,1,,,,,,,,,,,,,1.0,1.00000,False,49.0,0.0,0.57,,,,,,,,
GO:0090367,negative regulation of mRNA modification,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:0061966,establishment of left/right asymmetry,0,1,,,,,,,,,,,,,1.0,1.00000,False,7.0,0.0,0.08,,,,,,,,
GO:0033047,regulation of mitotic sister chromatid s...,0,1,,,,,,,,,,,,,1.0,1.00000,False,58.0,0.0,0.67,,,,,,,,
GO:0001973,G protein-coupled adenosine receptor sig...,0,1,,,,,,,,,,,,,1.0,1.00000,False,12.0,0.0,0.14,,,,,,,,
GO:0051894,positive regulation of focal adhesion as...,0,1,,,,,,,,,,,,,1.0,1.00000,False,26.0,0.0,0.3,,,,,,,,
GO:1901382,regulation of chorionic trophoblast cell...,0,1,,,,,,,,,,,,,1.0,1.00000,False,5.0,0.0,0.06,,,,,,,,
GO:1905884,negative regulation of triglyceride tran...,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:1902902,negative regulation of autophagosome ass...,0,1,,,,,,,,,,,,,1.0,1.00000,False,13.0,0.0,0.15,,,,,,,,
GO:2000524,negative regulation of T cell costimulat...,0,1,,,,,,,,,,,,,1.0,1.00000,False,3.0,0.0,0.03,,,,,,,,
GO:1902566,regulation of eosinophil activation,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:0006123,"mitochondrial electron transport, cytoch...",0,1,,,,,,,,,,,,,1.0,1.00000,False,24.0,0.0,0.28,,,,,,,,
GO:0006855,xenobiotic transmembrane transport,0,1,,,,,,,,,,,,,1.0,1.00000,False,17.0,0.0,0.2,,,,,,,,
GO:0045603,positive regulation of endothelial cell ...,0,1,,,,,,,,,,,,,1.0,1.00000,False,19.0,0.0,0.22,,,,,,,,
GO:0006726,eye pigment biosynthetic process,0,1,,,,,,,,,,,,,1.0,1.00000,False,2.0,0.0,0.02,,,,,,,,
GO:2000158,positive regulation of ubiquitin-specifi...,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:0015802,basic amino acid transport,0,1,,,,,,,,,,,,,1.0,1.00000,False,22.0,0.0,0.26,,,,,,,,
GO:0086101,endothelin receptor signaling pathway in...,0,1,,,,,,,,,,,,,1.0,1.00000,False,3.0,0.0,0.03,,,,,,,,
GO:0045062,extrathymic T cell selection,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:0044873,lipoprotein localization to membrane,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:0000712,resolution of meiotic recombination inte...,0,1,,,,,,,,,,,,,1.0,1.00000,False,17.0,0.0,0.2,,,,,,,,
GO:0009787,regulation of abscisic acid-activated si...,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:0038171,cannabinoid signaling pathway,0,1,,,,,,,,,,,,,1.0,1.00000,False,7.0,0.0,0.08,,,,,,,,
GO:0045879,negative regulation of smoothened signal...,0,1,,,,,,,,,,,,,1.0,1.00000,False,34.0,0.0,0.39,,,,,,,,
GO:0000722,telomere maintenance via recombination,0,1,,,,,,,,,,,,,1.0,1.00000,False,15.0,0.0,0.17,,,,,,,,
GO:0018872,arsonoacetate metabolic process,0,1,,,,,,,,,,,,,1.0,1.00000,False,2.0,0.0,0.02,,,,,,,,
GO:0034392,negative regulation of smooth muscle cel...,0,1,,,,,,,,,,,,,1.0,1.00000,False,17.0,0.0,0.2,,,,,,,,
GO:0002481,antigen processing and presentation of e...,0,1,,,,,,,,,,,,,1.0,1.00000,False,2.0,0.0,0.02,,,,,,,,
GO:0048520,positive regulation of behavior,0,1,,,,,,,,,,,,,1.0,1.00000,False,26.0,0.0,0.3,,,,,,,,
GO:1904259,regulation of basement membrane assembly...,0,1,,,,,,,,,,,,,1.0,1.00000,False,5.0,0.0,0.06,,,,,,,,
GO:0035234,ectopic germ cell programmed cell death,0,1,,,,,,,,,,,,,1.0,1.00000,False,18.0,0.0,0.21,,,,,,,,
GO:0043461,proton-transporting ATP synthase complex...,0,1,,,,,,,,,,,,,1.0,1.00000,False,8.0,0.0,0.09,,,,,,,,
GO:0070345,negative regulation of fat cell prolifer...,0,1,,,,,,,,,,,,,1.0,1.00000,False,5.0,0.0,0.06,,,,,,,,
GO:0080120,CAAX-box protein maturation,0,1,,,,,,,,,,,,,1.0,1.00000,False,4.0,0.0,0.05,,,,,,,,
GO:0051124,synaptic assembly at neuromuscular junct...,0,1,,,,,,,,,,,,,1.0,1.00000,False,14.0,0.0,0.16,,,,,,,,
GO:1902870,negative regulation of amacrine cell dif...,0,1,,,,,,,,,,,,,1.0,1.00000,False,3.0,0.0,0.03,,,,,,,,
GO:1905446,regulation of mitochondrial ATP synthesi...,0,1,,,,,,,,,,,,,1.0,1.00000,False,7.0,0.0,0.08,,,,,,,,
GO:0071612,IP-10 production,0,1,,,,,,,,,,,,,1.0,1.00000,False,5.0,0.0,0.06,,,,,,,,
GO:0072276,metanephric glomerulus vasculature morph...,0,1,,,,,,,,,,,,,1.0,1.00000,False,3.0,0.0,0.03,,,,,,,,
GO:0051645,Golgi localization,0,1,,,,,,,,,,,,,1.0,1.00000,False,14.0,0.0,0.16,,,,,,,,
GO:0006851,mitochondrial calcium ion transmembrane ...,0,1,,,,,,,,,,,,,1.0,1.00000,False,24.0,0.0,0.28,,,,,,,,
GO:0007342,fusion of sperm to egg plasma membrane i...,0,1,,,,,,,,,,,,,1.0,1.00000,False,30.0,0.0,0.35,,,,,,,,
GO:0016486,peptide hormone processing,0,1,,,,,,,,,,,,,1.0,1.00000,False,35.0,0.0,0.41,,,,,,,,
GO:0051728,"cell cycle switching, mitotic to meiotic...",0,1,,,,,,,,,,,,,1.0,1.00000,False,4.0,0.0,0.05,,,,,,,,
GO:0072163,mesonephric epithelium development,0,1,,,,,,,,,,,,,1.0,1.00000,False,101.0,0.0,1.17,,,,,,,,
GO:0072695,regulation of DNA recombination at telom...,0,1,,,,,,,,,,,,,1.0,1.00000,False,2.0,0.0,0.02,,,,,,,,
GO:0061045,negative regulation of wound healing,0,1,,,,,,,,,,,,,1.0,1.00000,False,78.0,0.0,0.9,,,,,,,,
GO:1905209,positive regulation of cardiocyte differ...,0,1,,,,,,,,,,,,,1.0,1.00000,False,18.0,0.0,0.21,,,,,,,,
GO:0042481,regulation of odontogenesis,0,1,,,,,,,,,,,,,1.0,1.00000,False,19.0,0.0,0.22,,,,,,,,
GO:0019265,"glycine biosynthetic process, by transam...",0,1,,,,,,,,,,,,,1.0,1.00000,False,2.0,0.0,0.02,,,,,,,,
GO:0030214,hyaluronan catabolic process,0,1,,,,,,,,,,,,,1.0,1.00000,False,16.0,0.0,0.19,,,,,,,,
GO:0150062,complement-mediated synapse pruning,0,1,,,,,,,,,,,,,1.0,1.00000,False,4.0,0.0,0.05,,,,,,,,
GO:1905005,regulation of epithelial to mesenchymal ...,0,1,,,,,,,,,,,,,1.0,1.00000,False,4.0,0.0,0.05,,,,,,,,
GO:2000356,regulation of kidney smooth muscle cell ...,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:0062030,negative regulation of stress granule as...,0,1,,,,,,,,,,,,,1.0,1.00000,False,2.0,0.0,0.02,,,,,,,,
GO:0006549,isoleucine metabolic process,0,1,,,,,,,,,,,,,1.0,1.00000,False,5.0,0.0,0.06,,,,,,,,
GO:0007217,tachykinin receptor signaling pathway,0,1,,,,,,,,,,,,,1.0,1.00000,False,8.0,0.0,0.09,,,,,,,,
GO:0060398,regulation of growth hormone receptor si...,0,1,,,,,,,,,,,,,1.0,1.00000,False,8.0,0.0,0.09,,,,,,,,
GO:0046351,disaccharide biosynthetic process,0,1,,,,,,,,,,,,,1.0,1.00000,False,2.0,0.0,0.02,,,,,,,,
GO:0021564,vagus nerve development,0,1,,,,,,,,,,,,,1.0,1.00000,False,3.0,0.0,0.03,,,,,,,,
GO:0090289,regulation of osteoclast proliferation,0,1,,,,,,,,,,,,,1.0,1.00000,False,6.0,0.0,0.07,,,,,,,,
GO:0090311,regulation of protein deacetylation,0,1,,,,,,,,,,,,,1.0,1.00000,False,29.0,0.0,0.34,,,,,,,,
GO:0051127,positive regulation of actin nucleation,0,1,,,,,,,,,,,,,1.0,1.00000,False,14.0,0.0,0.16,,,,,,,,
GO:1904730,negative regulation of intestinal lipid ...,0,1,,,,,,,,,,,,,1.0,1.00000,False,2.0,0.0,0.02,,,,,,,,
GO:0001867,"complement activation, lectin pathway",0,1,,,,,,,,,,,,,1.0,1.00000,False,11.0,0.0,0.13,,,,,,,,
GO:0042197,halogenated hydrocarbon metabolic proces...,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:0042867,pyruvate catabolic process,0,1,,,,,,,,,,,,,1.0,1.00000,False,3.0,0.0,0.03,,,,,,,,
GO:0099611,regulation of action potential firing th...,0,1,,,,,,,,,,,,,1.0,1.00000,False,2.0,0.0,0.02,,,,,,,,
GO:0038101,sequestering of nodal from receptor via ...,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:1905581,positive regulation of low-density lipop...,0,1,,,,,,,,,,,,,1.0,1.00000,False,3.0,0.0,0.03,,,,,,,,
GO:2000119,negative regulation of sodium-dependent ...,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:0098757,cellular response to interleukin-21,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:1902608,positive regulation of large conductance...,0,1,,,,,,,,,,,,,1.0,1.00000,False,2.0,0.0,0.02,,,,,,,,
GO:0061043,regulation of vascular wound healing,0,1,,,,,,,,,,,,,1.0,1.00000,False,16.0,0.0,0.19,,,,,,,,
GO:0003174,mitral valve development,0,1,,,,,,,,,,,,,1.0,1.00000,False,14.0,0.0,0.16,,,,,,,,
GO:0006312,mitotic recombination,0,1,,,,,,,,,,,,,1.0,1.00000,False,26.0,0.0,0.3,,,,,,,,
GO:2001311,lysobisphosphatidic acid metabolic proce...,0,1,,,,,,,,,,,,,1.0,1.00000,False,2.0,0.0,0.02,,,,,,,,
GO:1904027,negative regulation of collagen fibril o...,0,1,,,,,,,,,,,,,1.0,1.00000,False,3.0,0.0,0.03,,,,,,,,
GO:0048069,eye pigmentation,0,1,,,,,,,,,,,,,1.0,1.00000,False,6.0,0.0,0.07,,,,,,,,
GO:0046490,isopentenyl diphosphate metabolic proces...,0,1,,,,,,,,,,,,,1.0,1.00000,False,5.0,0.0,0.06,,,,,,,,
GO:0018964,propylene metabolic process,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:0000105,L-histidine biosynthetic process,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:0097498,endothelial tube lumen extension,0,1,,,,,,,,,,,,,1.0,1.00000,False,2.0,0.0,0.02,,,,,,,,
GO:0018076,N-terminal peptidyl-lysine acetylation,0,1,,,,,,,,,,,,,1.0,1.00000,False,4.0,0.0,0.05,,,,,,,,
GO:0005990,lactose catabolic process,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:0006829,zinc ion transport,0,1,,,,,,,,,,,,,1.0,1.00000,False,33.0,0.0,0.38,,,,,,,,
GO:0070918,regulatory ncRNA processing,0,1,,,,,,,,,,,,,1.0,1.00000,False,68.0,0.0,0.79,,,,,,,,
GO:0032625,interleukin-21 production,0,1,,,,,,,,,,,,,1.0,1.00000,False,7.0,0.0,0.08,,,,,,,,
GO:1990839,response to endothelin,0,1,,,,,,,,,,,,,1.0,1.00000,False,3.0,0.0,0.03,,,,,,,,
GO:0034472,snRNA 3'-end processing,0,1,,,,,,,,,,,,,1.0,1.00000,False,23.0,0.0,0.27,,,,,,,,
GO:0101010,pulmonary blood vessel remodeling,0,1,,,,,,,,,,,,,1.0,1.00000,False,4.0,0.0,0.05,,,,,,,,
GO:0044331,cell-cell adhesion mediated by cadherin,0,1,,,,,,,,,,,,,1.0,1.00000,False,53.0,0.0,0.61,,,,,,,,
GO:0016240,autophagosome membrane docking,0,1,,,,,,,,,,,,,1.0,1.00000,False,7.0,0.0,0.08,,,,,,,,
GO:0099628,neurotransmitter receptor diffusion trap...,0,1,,,,,,,,,,,,,1.0,1.00000,False,12.0,0.0,0.14,,,,,,,,
GO:2001038,regulation of cellular response to drug,0,1,,,,,,,,,,,,,1.0,1.00000,False,2.0,0.0,0.02,,,,,,,,
GO:0031124,mRNA 3'-end processing,0,1,,,,,,,,,,,,,1.0,1.00000,False,40.0,0.0,0.46,,,,,,,,
GO:1902869,regulation of amacrine cell differentiat...,0,1,,,,,,,,,,,,,1.0,1.00000,False,6.0,0.0,0.07,,,,,,,,
GO:0030277,maintenance of gastrointestinal epitheli...,0,1,,,,,,,,,,,,,1.0,1.00000,False,24.0,0.0,0.28,,,,,,,,
GO:1900238,regulation of metanephric mesenchymal ce...,0,1,,,,,,,,,,,,,1.0,1.00000,False,3.0,0.0,0.03,,,,,,,,
GO:2000307,regulation of tumor necrosis factor (lig...,0,1,,,,,,,,,,,,,1.0,1.00000,False,3.0,0.0,0.03,,,,,,,,
GO:0051294,establishment of spindle orientation,0,1,,,,,,,,,,,,,1.0,1.00000,False,47.0,0.0,0.54,,,,,,,,
GO:1901189,positive regulation of ephrin receptor s...,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:0035814,negative regulation of renal sodium excr...,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:1903942,positive regulation of respiratory gaseo...,0,1,,,,,,,,,,,,,1.0,1.00000,False,4.0,0.0,0.05,,,,,,,,
GO:1902995,positive regulation of phospholipid effl...,0,1,,,,,,,,,,,,,1.0,1.00000,False,4.0,0.0,0.05,,,,,,,,
GO:1904187,regulation of transformation of host cel...,0,1,,,,,,,,,,,,,1.0,1.00000,False,5.0,0.0,0.06,,,,,,,,
GO:0070179,D-serine biosynthetic process,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:0002426,immunoglobulin production in mucosal tis...,0,1,,,,,,,,,,,,,1.0,1.00000,False,2.0,0.0,0.02,,,,,,,,
GO:0045041,protein import into mitochondrial interm...,0,1,,,,,,,,,,,,,1.0,1.00000,False,3.0,0.0,0.03,,,,,,,,
GO:0051560,mitochondrial calcium ion homeostasis,0,1,,,,,,,,,,,,,1.0,1.00000,False,24.0,0.0,0.28,,,,,,,,
GO:1905590,fibronectin fibril organization,0,1,,,,,,,,,,,,,1.0,1.00000,False,2.0,0.0,0.02,,,,,,,,
GO:0086054,bundle of His cell to Purkinje myocyte c...,0,1,,,,,,,,,,,,,1.0,1.00000,False,2.0,0.0,0.02,,,,,,,,
GO:0042404,thyroid hormone catabolic process,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:0001963,"synaptic transmission, dopaminergic",0,1,,,,,,,,,,,,,1.0,1.00000,False,31.0,0.0,0.36,,,,,,,,
GO:0180011,cytosolic mRNA polyadenylation,0,1,,,,,,,,,,,,,1.0,1.00000,False,3.0,0.0,0.03,,,,,,,,
GO:0019695,choline metabolic process,0,1,,,,,,,,,,,,,1.0,1.00000,False,6.0,0.0,0.07,,,,,,,,
GO:1903035,negative regulation of response to wound...,0,1,,,,,,,,,,,,,1.0,1.00000,False,101.0,0.0,1.17,,,,,,,,
GO:1901994,negative regulation of meiotic cell cycl...,0,1,,,,,,,,,,,,,1.0,1.00000,False,9.0,0.0,0.1,,,,,,,,
GO:0075522,IRES-dependent viral translational initi...,0,1,,,,,,,,,,,,,1.0,1.00000,False,11.0,0.0,0.13,,,,,,,,
GO:0032823,regulation of natural killer cell differ...,0,1,,,,,,,,,,,,,1.0,1.00000,False,13.0,0.0,0.15,,,,,,,,
GO:0002793,positive regulation of peptide secretion,0,1,,,,,,,,,,,,,1.0,1.00000,False,115.0,0.0,1.33,,,,,,,,
GO:0046348,amino sugar catabolic process,0,1,,,,,,,,,,,,,1.0,1.00000,False,14.0,0.0,0.16,,,,,,,,
GO:1903565,negative regulation of protein localizat...,0,1,,,,,,,,,,,,,1.0,1.00000,False,3.0,0.0,0.03,,,,,,,,
GO:0042427,serotonin biosynthetic process,0,1,,,,,,,,,,,,,1.0,1.00000,False,4.0,0.0,0.05,,,,,,,,
GO:0006196,AMP catabolic process,0,1,,,,,,,,,,,,,1.0,1.00000,False,5.0,0.0,0.06,,,,,,,,
GO:1905936,regulation of germ cell proliferation,0,1,,,,,,,,,,,,,1.0,1.00000,False,7.0,0.0,0.08,,,,,,,,
GO:2000522,positive regulation of immunological syn...,0,1,,,,,,,,,,,,,1.0,1.00000,False,2.0,0.0,0.02,,,,,,,,
GO:0034140,negative regulation of toll-like recepto...,0,1,,,,,,,,,,,,,1.0,1.00000,False,3.0,0.0,0.03,,,,,,,,
GO:0070183,mitochondrial tryptophanyl-tRNA aminoacy...,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:0010807,regulation of synaptic vesicle priming,0,1,,,,,,,,,,,,,1.0,1.00000,False,11.0,0.0,0.13,,,,,,,,
GO:1990432,siRNA 3'-end processing,0,1,,,,,,,,,,,,,1.0,1.00000,False,2.0,0.0,0.02,,,,,,,,
GO:1902817,negative regulation of protein localizat...,0,1,,,,,,,,,,,,,1.0,1.00000,False,5.0,0.0,0.06,,,,,,,,
GO:2000984,negative regulation of ATP citrate synth...,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:0002582,positive regulation of antigen processin...,0,1,,,,,,,,,,,,,1.0,1.00000,False,2.0,0.0,0.02,,,,,,,,
GO:0002805,regulation of antimicrobial peptide bios...,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:1901331,positive regulation of odontoblast diffe...,0,1,,,,,,,,,,,,,1.0,1.00000,False,7.0,0.0,0.08,,,,,,,,
GO:0032631,interleukin-27 production,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:2000288,positive regulation of myoblast prolifer...,0,1,,,,,,,,,,,,,1.0,1.00000,False,14.0,0.0,0.16,,,,,,,,
GO:0009438,methylglyoxal metabolic process,0,1,,,,,,,,,,,,,1.0,1.00000,False,6.0,0.0,0.07,,,,,,,,
GO:0045921,positive regulation of exocytosis,0,1,,,,,,,,,,,,,1.0,1.00000,False,81.0,0.0,0.94,,,,,,,,
GO:1902975,mitotic DNA replication initiation,0,1,,,,,,,,,,,,,1.0,1.00000,False,5.0,0.0,0.06,,,,,,,,
GO:0033484,intracellular nitric oxide homeostasis,0,1,,,,,,,,,,,,,1.0,1.00000,False,4.0,0.0,0.05,,,,,,,,
GO:0002174,mammary stem cell proliferation,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:0071763,nuclear membrane organization,0,1,,,,,,,,,,,,,1.0,1.00000,False,47.0,0.0,0.54,,,,,,,,
GO:0140915,zinc ion import into zymogen granule,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:0014874,response to stimulus involved in regulat...,0,1,,,,,,,,,,,,,1.0,1.00000,False,14.0,0.0,0.16,,,,,,,,
GO:0060847,endothelial cell fate specification,0,1,,,,,,,,,,,,,1.0,1.00000,False,4.0,0.0,0.05,,,,,,,,
GO:0015854,guanine transport,0,1,,,,,,,,,,,,,1.0,1.00000,False,4.0,0.0,0.05,,,,,,,,
GO:0060967,negative regulation of gene silencing by...,0,1,,,,,,,,,,,,,1.0,1.00000,False,20.0,0.0,0.23,,,,,,,,
GO:1901247,negative regulation of lung ciliated cel...,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:0032012,regulation of ARF protein signal transdu...,0,1,,,,,,,,,,,,,1.0,1.00000,False,21.0,0.0,0.24,,,,,,,,
GO:0071629,cytoplasm protein quality control by the...,0,1,,,,,,,,,,,,,1.0,1.00000,False,3.0,0.0,0.03,,,,,,,,
GO:1905386,positive regulation of protein localizat...,0,1,,,,,,,,,,,,,1.0,1.00000,False,2.0,0.0,0.02,,,,,,,,
GO:0072284,metanephric S-shaped body morphogenesis,0,1,,,,,,,,,,,,,1.0,1.00000,False,5.0,0.0,0.06,,,,,,,,
GO:0042631,cellular response to water deprivation,0,1,,,,,,,,,,,,,1.0,1.00000,False,3.0,0.0,0.03,,,,,,,,
GO:0150072,positive regulation of arginase activity,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:0071650,negative regulation of chemokine (C-C mo...,0,1,,,,,,,,,,,,,1.0,1.00000,False,6.0,0.0,0.07,,,,,,,,
GO:0070253,somatostatin secretion,0,1,,,,,,,,,,,,,1.0,1.00000,False,3.0,0.0,0.03,,,,,,,,
GO:0031128,developmental induction,0,1,,,,,,,,,,,,,1.0,1.00000,False,33.0,0.0,0.38,,,,,,,,
GO:0086055,Purkinje myocyte to ventricular cardiac ...,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:0042474,middle ear morphogenesis,0,1,,,,,,,,,,,,,1.0,1.00000,False,21.0,0.0,0.24,,,,,,,,
GO:1900210,positive regulation of cardiolipin metab...,0,1,,,,,,,,,,,,,1.0,1.00000,False,2.0,0.0,0.02,,,,,,,,
GO:0010728,regulation of hydrogen peroxide biosynth...,0,1,,,,,,,,,,,,,1.0,1.00000,False,7.0,0.0,0.08,,,,,,,,
GO:0042435,indole-containing compound biosynthetic ...,0,1,,,,,,,,,,,,,1.0,1.00000,False,6.0,0.0,0.07,,,,,,,,
GO:0032690,negative regulation of interleukin-1 alp...,0,1,,,,,,,,,,,,,1.0,1.00000,False,5.0,0.0,0.06,,,,,,,,
GO:0044090,positive regulation of vacuole organizat...,0,1,,,,,,,,,,,,,1.0,1.00000,False,25.0,0.0,0.29,,,,,,,,
GO:0032849,positive regulation of cellular pH reduc...,0,1,,,,,,,,,,,,,1.0,1.00000,False,5.0,0.0,0.06,,,,,,,,
GO:1903141,negative regulation of establishment of ...,0,1,,,,,,,,,,,,,1.0,1.00000,False,2.0,0.0,0.02,,,,,,,,
GO:2000359,regulation of binding of sperm to zona p...,0,1,,,,,,,,,,,,,1.0,1.00000,False,5.0,0.0,0.06,,,,,,,,
GO:1903523,negative regulation of blood circulation,0,1,,,,,,,,,,,,,1.0,1.00000,False,26.0,0.0,0.3,,,,,,,,
GO:0032966,negative regulation of collagen biosynth...,0,1,,,,,,,,,,,,,1.0,1.00000,False,13.0,0.0,0.15,,,,,,,,
GO:0110024,positive regulation of cardiac muscle my...,0,1,,,,,,,,,,,,,1.0,1.00000,False,4.0,0.0,0.05,,,,,,,,
GO:1904614,response to biphenyl,0,1,,,,,,,,,,,,,1.0,1.00000,False,3.0,0.0,0.03,,,,,,,,
GO:0010272,response to silver ion,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:0000451,rRNA 2'-O-methylation,0,1,,,,,,,,,,,,,1.0,1.00000,False,4.0,0.0,0.05,,,,,,,,
GO:0021904,dorsal/ventral neural tube patterning,0,1,,,,,,,,,,,,,1.0,1.00000,False,16.0,0.0,0.19,,,,,,,,
GO:0031642,negative regulation of myelination,0,1,,,,,,,,,,,,,1.0,1.00000,False,9.0,0.0,0.1,,,,,,,,
GO:0070897,transcription preinitiation complex asse...,0,1,,,,,,,,,,,,,1.0,1.00000,False,81.0,0.0,0.94,,,,,,,,
GO:1901731,positive regulation of platelet aggregat...,0,1,,,,,,,,,,,,,1.0,1.00000,False,13.0,0.0,0.15,,,,,,,,
GO:1904057,negative regulation of sensory perceptio...,0,1,,,,,,,,,,,,,1.0,1.00000,False,2.0,0.0,0.02,,,,,,,,
GO:0030890,positive regulation of B cell proliferat...,0,1,,,,,,,,,,,,,1.0,1.00000,False,47.0,0.0,0.54,,,,,,,,
GO:0099566,regulation of postsynaptic cytosolic cal...,0,1,,,,,,,,,,,,,1.0,1.00000,False,10.0,0.0,0.12,,,,,,,,
GO:0021937,cerebellar Purkinje cell-granule cell pr...,0,1,,,,,,,,,,,,,1.0,1.00000,False,2.0,0.0,0.02,,,,,,,,
GO:0070391,response to lipoteichoic acid,0,1,,,,,,,,,,,,,1.0,1.00000,False,11.0,0.0,0.13,,,,,,,,
GO:1990546,mitochondrial tricarboxylic acid transme...,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:0051890,regulation of cardioblast differentiatio...,0,1,,,,,,,,,,,,,1.0,1.00000,False,5.0,0.0,0.06,,,,,,,,
GO:0007400,neuroblast fate determination,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:0036162,oxytocin production,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:0098883,synapse pruning,0,1,,,,,,,,,,,,,1.0,1.00000,False,16.0,0.0,0.19,,,,,,,,
