"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032733","positive regulation of interleukin-10 production","1/218","42/18805",0.0238095238095238,2.05384447356924,0.740455130971182,0.387541302702875,0.536569625566791,0.456014737863062,"CD46",1
"GO:0042417","dopamine metabolic process","1/218","42/18805",0.0238095238095238,2.05384447356924,0.740455130971182,0.387541302702875,0.536569625566791,0.456014737863062,"MAOB",1
"GO:0045066","regulatory T cell differentiation","1/218","42/18805",0.0238095238095238,2.05384447356924,0.740455130971182,0.387541302702875,0.536569625566791,0.456014737863062,"CD46",1
"GO:0046427","positive regulation of receptor signaling pathway via JAK-STAT","1/218","42/18805",0.0238095238095238,2.05384447356924,0.740455130971182,0.387541302702875,0.536569625566791,0.456014737863062,"LEP",1
"GO:0046461","neutral lipid catabolic process","1/218","42/18805",0.0238095238095238,2.05384447356924,0.740455130971182,0.387541302702875,0.536569625566791,0.456014737863062,"LPL",1
"GO:0046464","acylglycerol catabolic process","1/218","42/18805",0.0238095238095238,2.05384447356924,0.740455130971182,0.387541302702875,0.536569625566791,0.456014737863062,"LPL",1
"GO:0046676","negative regulation of insulin secretion","1/218","42/18805",0.0238095238095238,2.05384447356924,0.740455130971182,0.387541302702875,0.536569625566791,0.456014737863062,"PTPN11",1
"GO:0060251","regulation of glial cell proliferation","1/218","42/18805",0.0238095238095238,2.05384447356924,0.740455130971182,0.387541302702875,0.536569625566791,0.456014737863062,"CDKN2B",1
"GO:0060421","positive regulation of heart growth","1/218","42/18805",0.0238095238095238,2.05384447356924,0.740455130971182,0.387541302702875,0.536569625566791,0.456014737863062,"YAP1",1
"GO:0060999","positive regulation of dendritic spine development","1/218","42/18805",0.0238095238095238,2.05384447356924,0.740455130971182,0.387541302702875,0.536569625566791,0.456014737863062,"SHANK3",1
"GO:0070232","regulation of T cell apoptotic process","1/218","42/18805",0.0238095238095238,2.05384447356924,0.740455130971182,0.387541302702875,0.536569625566791,0.456014737863062,"GPAM",1
"GO:0071354","cellular response to interleukin-6","1/218","42/18805",0.0238095238095238,2.05384447356924,0.740455130971182,0.387541302702875,0.536569625566791,0.456014737863062,"YAP1",1
"GO:1901532","regulation of hematopoietic progenitor cell differentiation","1/218","42/18805",0.0238095238095238,2.05384447356924,0.740455130971182,0.387541302702875,0.536569625566791,0.456014737863062,"SOS1",1
"GO:1903115","regulation of actin filament-based movement","1/218","42/18805",0.0238095238095238,2.05384447356924,0.740455130971182,0.387541302702875,0.536569625566791,0.456014737863062,"ACTA2",1
"GO:0007254","JNK cascade","3/218","193/18805",0.0155440414507772,1.34085183248562,0.515461798067773,0.387972319917387,0.53693202389963,0.456322729543689,"MAP3K20/CCN2/PER1",3
"GO:0007416","synapse assembly","4/218","273/18805",0.0146520146520147,1.26390429142723,0.475680500501108,0.390096417900974,0.538931113929394,0.458021697342927,"MAP1B/VLDLR/NTRK2/SHANK3",4
"GO:0050708","regulation of protein secretion","4/218","273/18805",0.0146520146520147,1.26390429142723,0.475680500501108,0.390096417900974,0.538931113929394,0.458021697342927,"RAPGEF3/LRP5/LEP/PTPN11",4
"GO:0070663","regulation of leukocyte proliferation","4/218","273/18805",0.0146520146520147,1.26390429142723,0.475680500501108,0.390096417900974,0.538931113929394,0.458021697342927,"SOS1/CD46/GPAM/LEP",4
"GO:0071216","cellular response to biotic stimulus","4/218","273/18805",0.0146520146520147,1.26390429142723,0.475680500501108,0.390096417900974,0.538931113929394,0.458021697342927,"PRDX2/PRPF8/PTPN11/TXNIP",4
"GO:0000910","cytokinesis","3/218","194/18805",0.0154639175257732,1.33394022510167,0.506329772097538,0.391102500732811,0.540085821647574,0.459003049458896,"MYH9/SEPTIN11/CALM2",3
"GO:1903706","regulation of hemopoiesis","6/218","436/18805",0.0137614678899083,1.18708442050332,0.428042438178498,0.393719036167507,0.540990798860193,0.459772162965738,"LOX/SOS1/CD46/PIK3R1/PRDX2/HSPA1A",6
"GO:0043547","positive regulation of GTPase activity","2/218","117/18805",0.0170940170940171,1.4745550066651,0.557630855183762,0.39410570236685,0.540990798860193,0.459772162965738,"RAPGEF3/CAV2",2
"GO:0007099","centriole replication","1/218","43/18805",0.0232558139534884,2.00608064860252,0.715280155417857,0.394657222119321,0.540990798860193,0.459772162965738,"NPM1",1
"GO:0007595","lactation","1/218","43/18805",0.0232558139534884,2.00608064860252,0.715280155417857,0.394657222119321,0.540990798860193,0.459772162965738,"CCND1",1
"GO:0009268","response to pH","1/218","43/18805",0.0232558139534884,2.00608064860252,0.715280155417857,0.394657222119321,0.540990798860193,0.459772162965738,"SERPINF1",1
"GO:0014904","myotube cell development","1/218","43/18805",0.0232558139534884,2.00608064860252,0.715280155417857,0.394657222119321,0.540990798860193,0.459772162965738,"CAV2",1
"GO:0016202","regulation of striated muscle tissue development","1/218","43/18805",0.0232558139534884,2.00608064860252,0.715280155417857,0.394657222119321,0.540990798860193,0.459772162965738,"LOX",1
"GO:0045022","early endosome to late endosome transport","1/218","43/18805",0.0232558139534884,2.00608064860252,0.715280155417857,0.394657222119321,0.540990798860193,0.459772162965738,"FLNA",1
"GO:0045746","negative regulation of Notch signaling pathway","1/218","43/18805",0.0232558139534884,2.00608064860252,0.715280155417857,0.394657222119321,0.540990798860193,0.459772162965738,"TSPAN15",1
"GO:0046839","phospholipid dephosphorylation","1/218","43/18805",0.0232558139534884,2.00608064860252,0.715280155417857,0.394657222119321,0.540990798860193,0.459772162965738,"PLPP1",1
"GO:0048246","macrophage chemotaxis","1/218","43/18805",0.0232558139534884,2.00608064860252,0.715280155417857,0.394657222119321,0.540990798860193,0.459772162965738,"RPL13A",1
"GO:0060412","ventricular septum morphogenesis","1/218","43/18805",0.0232558139534884,2.00608064860252,0.715280155417857,0.394657222119321,0.540990798860193,0.459772162965738,"APLNR",1
"GO:0120033","negative regulation of plasma membrane bounded cell projection assembly","1/218","43/18805",0.0232558139534884,2.00608064860252,0.715280155417857,0.394657222119321,0.540990798860193,0.459772162965738,"YAP1",1
"GO:0150052","regulation of postsynapse assembly","1/218","43/18805",0.0232558139534884,2.00608064860252,0.715280155417857,0.394657222119321,0.540990798860193,0.459772162965738,"MAP1B",1
"GO:1900225","regulation of NLRP3 inflammasome complex assembly","1/218","43/18805",0.0232558139534884,2.00608064860252,0.715280155417857,0.394657222119321,0.540990798860193,0.459772162965738,"NEK7",1
"GO:1905168","positive regulation of double-strand break repair via homologous recombination","1/218","43/18805",0.0232558139534884,2.00608064860252,0.715280155417857,0.394657222119321,0.540990798860193,0.459772162965738,"FUS",1
"GO:2001258","negative regulation of cation channel activity","1/218","43/18805",0.0232558139534884,2.00608064860252,0.715280155417857,0.394657222119321,0.540990798860193,0.459772162965738,"CALM2",1
"GO:0001824","blastocyst development","2/218","118/18805",0.0169491525423729,1.46205877779506,0.545276968735385,0.398186175562628,0.545592461721234,0.463682980841601,"YAP1/RPL13",2
"GO:1905475","regulation of protein localization to membrane","3/218","197/18805",0.0152284263959391,1.31362641456713,0.479230682914636,0.400468801702028,0.548263056052221,0.465952640389507,"ATP2B4/PIK3R1/KIF5B",3
"GO:0031111","negative regulation of microtubule polymerization or depolymerization","1/218","44/18805",0.0227272727272727,1.96048790658882,0.690778745247482,0.401690839301817,0.548263056052221,0.465952640389507,"MAP1B",1
"GO:0032735","positive regulation of interleukin-12 production","1/218","44/18805",0.0227272727272727,1.96048790658882,0.690778745247482,0.401690839301817,0.548263056052221,0.465952640389507,"LEP",1
"GO:0045429","positive regulation of nitric oxide biosynthetic process","1/218","44/18805",0.0227272727272727,1.96048790658882,0.690778745247482,0.401690839301817,0.548263056052221,0.465952640389507,"CLU",1
"GO:0046006","regulation of activated T cell proliferation","1/218","44/18805",0.0227272727272727,1.96048790658882,0.690778745247482,0.401690839301817,0.548263056052221,0.465952640389507,"GPAM",1
"GO:0048821","erythrocyte development","1/218","44/18805",0.0227272727272727,1.96048790658882,0.690778745247482,0.401690839301817,0.548263056052221,0.465952640389507,"RPS6",1
"GO:0051084","'de novo' post-translational protein folding","1/218","44/18805",0.0227272727272727,1.96048790658882,0.690778745247482,0.401690839301817,0.548263056052221,0.465952640389507,"HSPA1A",1
"GO:0051938","L-glutamate import","1/218","44/18805",0.0227272727272727,1.96048790658882,0.690778745247482,0.401690839301817,0.548263056052221,0.465952640389507,"SLC38A2",1
"GO:0060236","regulation of mitotic spindle organization","1/218","44/18805",0.0227272727272727,1.96048790658882,0.690778745247482,0.401690839301817,0.548263056052221,0.465952640389507,"HSPA1A",1
"GO:0031640","killing of cells of another organism","2/218","119/18805",0.0168067226890756,1.44977256957829,0.533036553831071,0.402253955946134,0.548559565030584,0.466204634646354,"CXCL14/RPL30",2
"GO:0141061","disruption of cell in another organism","2/218","119/18805",0.0168067226890756,1.44977256957829,0.533036553831071,0.402253955946134,0.548559565030584,0.466204634646354,"CXCL14/RPL30",2
"GO:0006334","nucleosome assembly","2/218","120/18805",0.0166666666666667,1.43769113149847,0.520907412582596,0.406308789229422,0.553375474210273,0.4702975341649,"NPM1/NAP1L1",2
"GO:0007006","mitochondrial membrane organization","2/218","120/18805",0.0166666666666667,1.43769113149847,0.520907412582596,0.406308789229422,0.553375474210273,0.4702975341649,"HIP1R/HSPA1A",2
"GO:1902106","negative regulation of leukocyte differentiation","2/218","120/18805",0.0166666666666667,1.43769113149847,0.520907412582596,0.406308789229422,0.553375474210273,0.4702975341649,"PIK3R1/PRDX2",2
"GO:0032271","regulation of protein polymerization","3/218","199/18805",0.0150753768844221,1.30042413904384,0.461406357037658,0.406691192569657,0.553658567738606,0.470538127025476,"HIP1R/MAP1B/HSPA1A",3
"GO:0001825","blastocyst formation","1/218","45/18805",0.0222222222222222,1.91692150866463,0.666915358174614,0.408643101816192,0.554175253937991,0.470977243424436,"YAP1",1
"GO:0021517","ventral spinal cord development","1/218","45/18805",0.0222222222222222,1.91692150866463,0.666915358174614,0.408643101816192,0.554175253937991,0.470977243424436,"VLDLR",1
"GO:0032092","positive regulation of protein binding","1/218","45/18805",0.0222222222222222,1.91692150866463,0.666915358174614,0.408643101816192,0.554175253937991,0.470977243424436,"RPL11",1
"GO:0051602","response to electrical stimulus","1/218","45/18805",0.0222222222222222,1.91692150866463,0.666915358174614,0.408643101816192,0.554175253937991,0.470977243424436,"NQO1",1
"GO:0060338","regulation of type I interferon-mediated signaling pathway","1/218","45/18805",0.0222222222222222,1.91692150866463,0.666915358174614,0.408643101816192,0.554175253937991,0.470977243424436,"PTPN11",1
"GO:0060428","lung epithelium development","1/218","45/18805",0.0222222222222222,1.91692150866463,0.666915358174614,0.408643101816192,0.554175253937991,0.470977243424436,"YAP1",1
"GO:0061001","regulation of dendritic spine morphogenesis","1/218","45/18805",0.0222222222222222,1.91692150866463,0.666915358174614,0.408643101816192,0.554175253937991,0.470977243424436,"SHANK3",1
"GO:1901016","regulation of potassium ion transmembrane transporter activity","1/218","45/18805",0.0222222222222222,1.91692150866463,0.666915358174614,0.408643101816192,0.554175253937991,0.470977243424436,"FHL1",1
"GO:1904407","positive regulation of nitric oxide metabolic process","1/218","45/18805",0.0222222222222222,1.91692150866463,0.666915358174614,0.408643101816192,0.554175253937991,0.470977243424436,"CLU",1
"GO:0002706","regulation of lymphocyte mediated immunity","3/218","200/18805",0.015,1.29392201834862,0.45256503813157,0.409795374834107,0.555066763208805,0.47173491092379,"CD46/YWHAG/LEP",3
"GO:0006661","phosphatidylinositol biosynthetic process","2/218","121/18805",0.0165289256198347,1.42580938661005,0.508887408655213,0.410350428664769,0.555066763208805,0.47173491092379,"BPNT2/PIK3R1",2
"GO:0007088","regulation of mitotic nuclear division","2/218","121/18805",0.0165289256198347,1.42580938661005,0.508887408655213,0.410350428664769,0.555066763208805,0.47173491092379,"CAV2/LRP5",2
"GO:0015908","fatty acid transport","2/218","121/18805",0.0165289256198347,1.42580938661005,0.508887408655213,0.410350428664769,0.555066763208805,0.47173491092379,"FABP4/LEP",2
"GO:0034341","response to type II interferon","2/218","121/18805",0.0165289256198347,1.42580938661005,0.508887408655213,0.410350428664769,0.555066763208805,0.47173491092379,"RPL13A/KIF5B",2
"GO:1902414","protein localization to cell junction","2/218","121/18805",0.0165289256198347,1.42580938661005,0.508887408655213,0.410350428664769,0.555066763208805,0.47173491092379,"KIF5B/FLNA",2
"GO:0140014","mitotic nuclear division","4/218","282/18805",0.0141843971631206,1.22356692042423,0.409661502912786,0.413610717224844,0.557063994032693,0.473432298638656,"CAV2/LRP5/FLNA/HSPA1A",4
"GO:0051261","protein depolymerization","2/218","122/18805",0.0163934426229508,1.41412242442473,0.496974465036877,0.414378634905461,0.557063994032693,0.473432298638656,"MAP1B/ASPH",2
"GO:0060537","muscle tissue development","6/218","446/18805",0.0134529147982063,1.16046817789114,0.371433061770593,0.414399452398786,0.557063994032693,0.473432298638656,"SEMA3C/CAV2/LOX/IGFBP5/YAP1/COL3A1",6
"GO:0003016","respiratory system process","1/218","46/18805",0.0217391304347826,1.87524930195453,0.643657102382012,0.415514946368648,0.557063994032693,0.473432298638656,"GLS",1
"GO:0005978","glycogen biosynthetic process","1/218","46/18805",0.0217391304347826,1.87524930195453,0.643657102382012,0.415514946368648,0.557063994032693,0.473432298638656,"UGP2",1
"GO:0006911","phagocytosis, engulfment","1/218","46/18805",0.0217391304347826,1.87524930195453,0.643657102382012,0.415514946368648,0.557063994032693,0.473432298638656,"MYH9",1
"GO:0009225","nucleotide-sugar metabolic process","1/218","46/18805",0.0217391304347826,1.87524930195453,0.643657102382012,0.415514946368648,0.557063994032693,0.473432298638656,"UGP2",1
"GO:0009250","glucan biosynthetic process","1/218","46/18805",0.0217391304347826,1.87524930195453,0.643657102382012,0.415514946368648,0.557063994032693,0.473432298638656,"UGP2",1
"GO:0010463","mesenchymal cell proliferation","1/218","46/18805",0.0217391304347826,1.87524930195453,0.643657102382012,0.415514946368648,0.557063994032693,0.473432298638656,"LRP5",1
"GO:0014014","negative regulation of gliogenesis","1/218","46/18805",0.0217391304347826,1.87524930195453,0.643657102382012,0.415514946368648,0.557063994032693,0.473432298638656,"CDKN2B",1
"GO:0021587","cerebellum morphogenesis","1/218","46/18805",0.0217391304347826,1.87524930195453,0.643657102382012,0.415514946368648,0.557063994032693,0.473432298638656,"PTPN11",1
"GO:0031638","zymogen activation","1/218","46/18805",0.0217391304347826,1.87524930195453,0.643657102382012,0.415514946368648,0.557063994032693,0.473432298638656,"DHCR24",1
"GO:0033574","response to testosterone","1/218","46/18805",0.0217391304347826,1.87524930195453,0.643657102382012,0.415514946368648,0.557063994032693,0.473432298638656,"NQO1",1
"GO:0034314","Arp2/3 complex-mediated actin nucleation","1/218","46/18805",0.0217391304347826,1.87524930195453,0.643657102382012,0.415514946368648,0.557063994032693,0.473432298638656,"HIP1R",1
"GO:0044546","NLRP3 inflammasome complex assembly","1/218","46/18805",0.0217391304347826,1.87524930195453,0.643657102382012,0.415514946368648,0.557063994032693,0.473432298638656,"NEK7",1
"GO:0045047","protein targeting to ER","1/218","46/18805",0.0217391304347826,1.87524930195453,0.643657102382012,0.415514946368648,0.557063994032693,0.473432298638656,"MAN1A1",1
"GO:0045646","regulation of erythrocyte differentiation","1/218","46/18805",0.0217391304347826,1.87524930195453,0.643657102382012,0.415514946368648,0.557063994032693,0.473432298638656,"HSPA1A",1
"GO:0048483","autonomic nervous system development","1/218","46/18805",0.0217391304347826,1.87524930195453,0.643657102382012,0.415514946368648,0.557063994032693,0.473432298638656,"NRP2",1
"GO:0070741","response to interleukin-6","1/218","46/18805",0.0217391304347826,1.87524930195453,0.643657102382012,0.415514946368648,0.557063994032693,0.473432298638656,"YAP1",1
"GO:0097106","postsynaptic density organization","1/218","46/18805",0.0217391304347826,1.87524930195453,0.643657102382012,0.415514946368648,0.557063994032693,0.473432298638656,"SHANK3",1
"GO:1904646","cellular response to amyloid-beta","1/218","46/18805",0.0217391304347826,1.87524930195453,0.643657102382012,0.415514946368648,0.557063994032693,0.473432298638656,"CACNA2D1",1
"GO:0002520","immune system development","3/218","202/18805",0.0148514851485149,1.28111090925606,0.435021388427001,0.415988952584804,0.557463860413602,0.473772133310956,"CDKN2B/LRP5/PRDX2",3
"GO:0006520","amino acid metabolic process","4/218","283/18805",0.0141342756183746,1.21924336240153,0.402461600894632,0.416212720246227,0.557528187762261,0.473826803231947,"ATP2B4/GLS/CSAD/PLOD2",4
"GO:0030301","cholesterol transport","2/218","123/18805",0.016260162601626,1.40262549414485,0.485166561906167,0.418393175868769,0.559685268636081,0.475660042801156,"CLU/CES1",2
"GO:0051224","negative regulation of protein transport","2/218","123/18805",0.016260162601626,1.40262549414485,0.485166561906167,0.418393175868769,0.559685268636081,0.475660042801156,"PTPN11/APOD",2
"GO:0141060","disruption of anatomical structure in another organism","2/218","123/18805",0.016260162601626,1.40262549414485,0.485166561906167,0.418393175868769,0.559685268636081,0.475660042801156,"CXCL14/RPL30",2
"GO:0006163","purine nucleotide metabolic process","6/218","448/18805",0.0133928571428571,1.1552875163827,0.360266114510007,0.41852883266229,0.559685268636081,0.475660042801156,"ME1/ALDOC/IDH1/NQO1/PDE2A/HSPA1A",6
"GO:0046474","glycerophospholipid biosynthetic process","3/218","203/18805",0.0147783251231527,1.27480001807746,0.426318004582277,0.419078050819782,0.560183555499515,0.476083522145835,"BPNT2/GPAM/PIK3R1",3
"GO:0007020","microtubule nucleation","1/218","47/18805",0.0212765957446809,1.83535038063635,0.62097348505472,0.42230729892964,0.560834331510526,0.476636597530516,"HSPA1A",1
"GO:0007157","heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules","1/218","47/18805",0.0212765957446809,1.83535038063635,0.62097348505472,0.42230729892964,0.560834331510526,0.476636597530516,"CD164",1
"GO:0007520","myoblast fusion","1/218","47/18805",0.0212765957446809,1.83535038063635,0.62097348505472,0.42230729892964,0.560834331510526,0.476636597530516,"MYH9",1
"GO:0010824","regulation of centrosome duplication","1/218","47/18805",0.0212765957446809,1.83535038063635,0.62097348505472,0.42230729892964,0.560834331510526,0.476636597530516,"NPM1",1
"GO:0032480","negative regulation of type I interferon production","1/218","47/18805",0.0212765957446809,1.83535038063635,0.62097348505472,0.42230729892964,0.560834331510526,0.476636597530516,"PTPN11",1
"GO:0032941","secretion by tissue","1/218","47/18805",0.0212765957446809,1.83535038063635,0.62097348505472,0.42230729892964,0.560834331510526,0.476636597530516,"AQP1",1
"GO:0033173","calcineurin-NFAT signaling cascade","1/218","47/18805",0.0212765957446809,1.83535038063635,0.62097348505472,0.42230729892964,0.560834331510526,0.476636597530516,"ATP2B4",1
"GO:0042168","heme metabolic process","1/218","47/18805",0.0212765957446809,1.83535038063635,0.62097348505472,0.42230729892964,0.560834331510526,0.476636597530516,"ALAD",1
"GO:0042789","mRNA transcription by RNA polymerase II","1/218","47/18805",0.0212765957446809,1.83535038063635,0.62097348505472,0.42230729892964,0.560834331510526,0.476636597530516,"FLNA",1
"GO:0044273","sulfur compound catabolic process","1/218","47/18805",0.0212765957446809,1.83535038063635,0.62097348505472,0.42230729892964,0.560834331510526,0.476636597530516,"CSAD",1
"GO:0045840","positive regulation of mitotic nuclear division","1/218","47/18805",0.0212765957446809,1.83535038063635,0.62097348505472,0.42230729892964,0.560834331510526,0.476636597530516,"LRP5",1
"GO:0048634","regulation of muscle organ development","1/218","47/18805",0.0212765957446809,1.83535038063635,0.62097348505472,0.42230729892964,0.560834331510526,0.476636597530516,"LOX",1
"GO:0050798","activated T cell proliferation","1/218","47/18805",0.0212765957446809,1.83535038063635,0.62097348505472,0.42230729892964,0.560834331510526,0.476636597530516,"GPAM",1
"GO:0043500","muscle adaptation","2/218","124/18805",0.0161290322580645,1.39131399822433,0.473461734593748,0.422393826601086,0.560834331510526,0.476636597530516,"ATP2B4/IGFBP5",2
"GO:0071887","leukocyte apoptotic process","2/218","124/18805",0.0161290322580645,1.39131399822433,0.473461734593748,0.422393826601086,0.560834331510526,0.476636597530516,"GPAM/RPS6",2
"GO:0072009","nephron epithelium development","2/218","124/18805",0.0161290322580645,1.39131399822433,0.473461734593748,0.422393826601086,0.560834331510526,0.476636597530516,"YAP1/AQP1",2
"GO:0048839","inner ear development","3/218","205/18805",0.0146341463414634,1.26236294473036,0.409045551315159,0.425240140049043,0.564377290475132,0.479647654113895,"SPARC/ELMOD3/PTPN11",3
"GO:0021761","limbic system development","2/218","125/18805",0.016,1.38018348623853,0.461858071632568,0.426380369145186,0.564649163668555,0.479878711141956,"ATP2B4/NRP2",2
"GO:0046660","female sex differentiation","2/218","125/18805",0.016,1.38018348623853,0.461858071632568,0.426380369145186,0.564649163668555,0.479878711141956,"IDH1/LEP",2
"GO:0062014","negative regulation of small molecule metabolic process","2/218","125/18805",0.016,1.38018348623853,0.461858071632568,0.426380369145186,0.564649163668555,0.479878711141956,"ATP2B4/AKR1C3",2
"GO:0010634","positive regulation of epithelial cell migration","1/218","48/18805",0.0208333333333333,1.79711391437309,0.598836189611938,0.429021074856355,0.564649163668555,0.479878711141956,"ENPP2",1
"GO:0010837","regulation of keratinocyte proliferation","1/218","48/18805",0.0208333333333333,1.79711391437309,0.598836189611938,0.429021074856355,0.564649163668555,0.479878711141956,"YAP1",1
"GO:0019674","NAD metabolic process","1/218","48/18805",0.0208333333333333,1.79711391437309,0.598836189611938,0.429021074856355,0.564649163668555,0.479878711141956,"NQO1",1
"GO:0031295","T cell costimulation","1/218","48/18805",0.0208333333333333,1.79711391437309,0.598836189611938,0.429021074856355,0.564649163668555,0.479878711141956,"PTPN11",1
"GO:0032309","icosanoid secretion","1/218","48/18805",0.0208333333333333,1.79711391437309,0.598836189611938,0.429021074856355,0.564649163668555,0.479878711141956,"LEP",1
"GO:0033138","positive regulation of peptidyl-serine phosphorylation","1/218","48/18805",0.0208333333333333,1.79711391437309,0.598836189611938,0.429021074856355,0.564649163668555,0.479878711141956,"SFRP2",1
"GO:0042119","neutrophil activation","1/218","48/18805",0.0208333333333333,1.79711391437309,0.598836189611938,0.429021074856355,0.564649163668555,0.479878711141956,"PTPN11",1
"GO:0048066","developmental pigmentation","1/218","48/18805",0.0208333333333333,1.79711391437309,0.598836189611938,0.429021074856355,0.564649163668555,0.479878711141956,"CD63",1
"GO:0061383","trabecula morphogenesis","1/218","48/18805",0.0208333333333333,1.79711391437309,0.598836189611938,0.429021074856355,0.564649163668555,0.479878711141956,"SOS1",1
"GO:0090224","regulation of spindle organization","1/218","48/18805",0.0208333333333333,1.79711391437309,0.598836189611938,0.429021074856355,0.564649163668555,0.479878711141956,"HSPA1A",1
"GO:0098534","centriole assembly","1/218","48/18805",0.0208333333333333,1.79711391437309,0.598836189611938,0.429021074856355,0.564649163668555,0.479878711141956,"NPM1",1
"GO:0120163","negative regulation of cold-induced thermogenesis","1/218","48/18805",0.0208333333333333,1.79711391437309,0.598836189611938,0.429021074856355,0.564649163668555,0.479878711141956,"NPR3",1
"GO:0140632","canonical inflammasome complex assembly","1/218","48/18805",0.0208333333333333,1.79711391437309,0.598836189611938,0.429021074856355,0.564649163668555,0.479878711141956,"NEK7",1
"GO:0141085","regulation of inflammasome-mediated signaling pathway","1/218","48/18805",0.0208333333333333,1.79711391437309,0.598836189611938,0.429021074856355,0.564649163668555,0.479878711141956,"NEK7",1
"GO:1902622","regulation of neutrophil migration","1/218","48/18805",0.0208333333333333,1.79711391437309,0.598836189611938,0.429021074856355,0.564649163668555,0.479878711141956,"THBS4",1
"GO:1903587","regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis","1/218","48/18805",0.0208333333333333,1.79711391437309,0.598836189611938,0.429021074856355,0.564649163668555,0.479878711141956,"APLNR",1
"GO:1905145","cellular response to acetylcholine","1/218","48/18805",0.0208333333333333,1.79711391437309,0.598836189611938,0.429021074856355,0.564649163668555,0.479878711141956,"ATP2B4",1
"GO:0002221","pattern recognition receptor signaling pathway","4/218","288/18805",0.0138888888888889,1.19807594291539,0.366852413986297,0.429183207315538,0.564649163668555,0.479878711141956,"NOP53/PIK3R1/NEK7/HSPA1A",4
"GO:0010717","regulation of epithelial to mesenchymal transition","2/218","126/18805",0.0158730158730159,1.36922964904616,0.450353712892216,0.43035259240958,0.565952911742615,0.480986728271334,"LOXL2/SFRP2",2
"GO:0007623","circadian rhythm","3/218","207/18805",0.0144927536231884,1.25016620130302,0.391948858184872,0.431379811485959,0.567068695413785,0.481934999984968,"NTRK2/LEP/PER1",3
"GO:0002696","positive regulation of leukocyte activation","5/218","372/18805",0.0134408602150538,1.15942833185361,0.336347093361193,0.432902812075268,0.56751727795967,0.482316237092558,"CD46/GPAM/YWHAG/LEP/PTPN11",5
"GO:0009306","protein secretion","5/218","372/18805",0.0134408602150538,1.15942833185361,0.336347093361193,0.432902812075268,0.56751727795967,0.482316237092558,"RAPGEF3/OLFM2/LRP5/LEP/PTPN11",5
"GO:1903707","negative regulation of hemopoiesis","2/218","127/18805",0.015748031496063,1.3584483132269,0.438946847793191,0.434310292039942,0.56751727795967,0.482316237092558,"PIK3R1/PRDX2",2
"GO:0006458","'de novo' protein folding","1/218","49/18805",0.0204081632653061,1.76043812020221,0.577218877834766,0.435657179013807,0.56751727795967,0.482316237092558,"HSPA1A",1
"GO:0010453","regulation of cell fate commitment","1/218","49/18805",0.0204081632653061,1.76043812020221,0.577218877834766,0.435657179013807,0.56751727795967,0.482316237092558,"SFRP2",1
"GO:0014003","oligodendrocyte development","1/218","49/18805",0.0204081632653061,1.76043812020221,0.577218877834766,0.435657179013807,0.56751727795967,0.482316237092558,"CLU",1
"GO:0021575","hindbrain morphogenesis","1/218","49/18805",0.0204081632653061,1.76043812020221,0.577218877834766,0.435657179013807,0.56751727795967,0.482316237092558,"PTPN11",1
"GO:0021795","cerebral cortex cell migration","1/218","49/18805",0.0204081632653061,1.76043812020221,0.577218877834766,0.435657179013807,0.56751727795967,0.482316237092558,"COL3A1",1
"GO:0030850","prostate gland development","1/218","49/18805",0.0204081632653061,1.76043812020221,0.577218877834766,0.435657179013807,0.56751727795967,0.482316237092558,"SERPINF1",1
"GO:0031294","lymphocyte costimulation","1/218","49/18805",0.0204081632653061,1.76043812020221,0.577218877834766,0.435657179013807,0.56751727795967,0.482316237092558,"PTPN11",1
"GO:0048489","synaptic vesicle transport","1/218","49/18805",0.0204081632653061,1.76043812020221,0.577218877834766,0.435657179013807,0.56751727795967,0.482316237092558,"KIF5B",1
"GO:0048546","digestive tract morphogenesis","1/218","49/18805",0.0204081632653061,1.76043812020221,0.577218877834766,0.435657179013807,0.56751727795967,0.482316237092558,"SFRP2",1
"GO:0051489","regulation of filopodium assembly","1/218","49/18805",0.0204081632653061,1.76043812020221,0.577218877834766,0.435657179013807,0.56751727795967,0.482316237092558,"PIK3R1",1
"GO:0060043","regulation of cardiac muscle cell proliferation","1/218","49/18805",0.0204081632653061,1.76043812020221,0.577218877834766,0.435657179013807,0.56751727795967,0.482316237092558,"YAP1",1
"GO:0072583","clathrin-dependent endocytosis","1/218","49/18805",0.0204081632653061,1.76043812020221,0.577218877834766,0.435657179013807,0.56751727795967,0.482316237092558,"HIP1R",1
"GO:0090181","regulation of cholesterol metabolic process","1/218","49/18805",0.0204081632653061,1.76043812020221,0.577218877834766,0.435657179013807,0.56751727795967,0.482316237092558,"CES1",1
"GO:0098927","vesicle-mediated transport between endosomal compartments","1/218","49/18805",0.0204081632653061,1.76043812020221,0.577218877834766,0.435657179013807,0.56751727795967,0.482316237092558,"FLNA",1
"GO:1901976","regulation of cell cycle checkpoint","1/218","49/18805",0.0204081632653061,1.76043812020221,0.577218877834766,0.435657179013807,0.56751727795967,0.482316237092558,"MAP3K20",1
